daily,promotion_id,total_order_count,order_count,inorganic_ratio
2021-07-04T00:00:00,promo_16,14,14,1.0
2021-07-04T00:00:00,promo_17,4,4,1.0
2021-07-04T00:00:00,promo_18,11,11,1.0
2021-07-04T00:00:00,promo_19,10,10,1.0
2021-07-04T00:00:00,promo_2,5,5,1.0
2021-07-04T00:00:00,promo_20,7,7,1.0
2021-07-04T00:00:00,promo_21,16,16,1.0
2021-07-04T00:00:00,promo_22,12,12,1.0
2021-07-04T00:00:00,promo_23,10,10,1.0
2021-07-04T00:00:00,promo_24,5,5,1.0
2021-07-04T00:00:00,promo_25,15,15,1.0
2021-07-04T00:00:00,promo_26,6,6,1.0
2021-07-04T00:00:00,promo_27,4,4,1.0
2021-07-04T00:00:00,promo_28,14,14,1.0
2021-07-04T00:00:00,promo_29,2,2,1.0
2021-07-04T00:00:00,promo_3,12,12,1.0
2021-07-04T00:00:00,promo_30,19,19,1.0
2021-07-04T00:00:00,promo_31,16,16,1.0
2021-07-04T00:00:00,promo_32,5,5,1.0
2021-07-04T00:00:00,promo_33,10,10,1.0
2021-07-04T00:00:00,promo_34,6,6,1.0
2021-07-04T00:00:00,promo_35,6,6,1.0
2021-07-04T00:00:00,promo_36,15,15,1.0
2021-07-04T00:00:00,promo_37,5,5,1.0
2021-07-04T00:00:00,promo_38,24,24,1.0
2021-07-04T00:00:00,promo_39,16,16,1.0
2021-07-04T00:00:00,promo_4,14,14,1.0
2021-07-04T00:00:00,promo_40,5,5,1.0
2021-07-04T00:00:00,promo_41,11,11,1.0
2021-07-04T00:00:00,promo_42,7,7,1.0
2021-07-04T00:00:00,promo_43,10,10,1.0
2021-07-04T00:00:00,promo_44,8,8,1.0
2021-07-04T00:00:00,promo_45,9,9,1.0
2021-07-04T00:00:00,promo_46,11,11,1.0
2021-07-04T00:00:00,promo_47,2,2,1.0
2021-07-04T00:00:00,promo_48,10,10,1.0
2021-07-04T00:00:00,promo_49,8,8,1.0
2021-07-04T00:00:00,promo_5,6,6,1.0
2021-07-04T00:00:00,promo_50,12,12,1.0
2021-07-04T00:00:00,promo_51,19,19,1.0
2021-07-04T00:00:00,promo_52,12,12,1.0
2021-07-04T00:00:00,promo_53,8,8,1.0
2021-07-04T00:00:00,promo_54,9,9,1.0
2021-07-04T00:00:00,promo_55,13,13,1.0
2021-07-04T00:00:00,promo_56,14,14,1.0
2021-07-04T00:00:00,promo_57,9,9,1.0
2021-07-04T00:00:00,promo_58,3,3,1.0
2021-07-04T00:00:00,promo_59,12,12,1.0
2021-07-04T00:00:00,promo_6,8,8,1.0
2021-07-04T00:00:00,promo_60,10,10,1.0
2021-07-04T00:00:00,promo_61,9,9,1.0
2021-07-04T00:00:00,promo_63,6,6,1.0
2021-07-04T00:00:00,promo_64,9,9,1.0
2021-07-04T00:00:00,promo_65,16,16,1.0
2021-07-04T00:00:00,promo_66,5,5,1.0
2021-07-04T00:00:00,promo_67,15,15,1.0
2021-07-04T00:00:00,promo_68,14,14,1.0
2021-07-04T00:00:00,promo_69,15,15,1.0
2021-07-04T00:00:00,promo_7,5,5,1.0
2021-07-04T00:00:00,promo_70,6,6,1.0
2021-07-04T00:00:00,promo_71,15,15,1.0
2021-07-04T00:00:00,promo_72,12,12,1.0
2021-07-04T00:00:00,promo_73,17,17,1.0
2021-07-04T00:00:00,promo_74,10,10,1.0
2021-07-04T00:00:00,promo_75,11,11,1.0
2021-07-04T00:00:00,promo_76,15,15,1.0
2021-07-04T00:00:00,promo_77,6,6,1.0
2021-07-04T00:00:00,promo_78,7,7,1.0
2021-07-04T00:00:00,promo_79,5,5,1.0
2021-07-04T00:00:00,promo_8,4,4,1.0
2021-07-04T00:00:00,promo_80,10,10,1.0
2021-07-04T00:00:00,promo_81,7,7,1.0
2021-07-04T00:00:00,promo_82,7,7,1.0
2021-07-04T00:00:00,promo_83,14,14,1.0
2021-07-04T00:00:00,promo_84,6,6,1.0
2021-07-04T00:00:00,promo_85,19,19,1.0
2021-07-04T00:00:00,promo_86,4,4,1.0
2021-07-04T00:00:00,promo_87,3,3,1.0
2021-07-04T00:00:00,promo_88,13,13,1.0
2021-07-04T00:00:00,promo_9,7,7,1.0
2021-07-04T00:00:00,promo_90,14,14,1.0
2021-07-04T00:00:00,promo_91,21,21,1.0
2021-07-04T00:00:00,promo_92,17,17,1.0
2021-07-04T00:00:00,promo_93,3,3,1.0
2021-07-04T00:00:00,promo_94,15,15,1.0
2021-07-04T00:00:00,promo_95,10,10,1.0
2021-07-04T00:00:00,promo_96,12,12,1.0
2021-07-04T00:00:00,promo_97,10,10,1.0
2021-07-04T00:00:00,promo_98,12,12,1.0
2021-07-04T00:00:00,promo_99,8,8,1.0
2021-07-05T00:00:00,promo_0,7,7,1.0
2021-07-05T00:00:00,promo_1,10,10,1.0
2021-07-05T00:00:00,promo_10,14,14,1.0
2021-07-05T00:00:00,promo_11,14,14,1.0
2021-07-05T00:00:00,promo_12,12,12,1.0
2021-07-05T00:00:00,promo_13,11,11,1.0
2021-07-05T00:00:00,promo_14,8,8,1.0
2021-07-05T00:00:00,promo_15,16,16,1.0
2021-07-05T00:00:00,promo_16,22,22,1.0
2021-07-05T00:00:00,promo_17,7,7,1.0
2021-07-05T00:00:00,promo_18,9,9,1.0
2021-07-05T00:00:00,promo_19,6,6,1.0
2021-07-05T00:00:00,promo_2,4,4,1.0
2021-07-05T00:00:00,promo_20,8,8,1.0
2021-07-05T00:00:00,promo_21,9,9,1.0
2021-07-05T00:00:00,promo_22,8,8,1.0
2021-07-05T00:00:00,promo_23,1,1,1.0
2021-07-05T00:00:00,promo_24,11,11,1.0
2021-07-05T00:00:00,promo_25,12,12,1.0
2021-07-05T00:00:00,promo_26,6,6,1.0
2021-07-05T00:00:00,promo_27,9,9,1.0
2021-07-05T00:00:00,promo_28,16,16,1.0
2021-07-05T00:00:00,promo_29,8,8,1.0
2021-07-05T00:00:00,promo_3,15,15,1.0
2021-07-05T00:00:00,promo_30,13,13,1.0
2021-07-05T00:00:00,promo_31,12,12,1.0
2021-07-05T00:00:00,promo_32,10,10,1.0
2021-07-05T00:00:00,promo_33,9,9,1.0
2021-07-05T00:00:00,promo_34,5,5,1.0
2021-07-05T00:00:00,promo_35,7,7,1.0
2021-07-05T00:00:00,promo_36,2,2,1.0
2021-07-05T00:00:00,promo_37,7,7,1.0
2021-07-05T00:00:00,promo_38,16,16,1.0
2021-07-05T00:00:00,promo_39,23,23,1.0
2021-07-05T00:00:00,promo_4,12,12,1.0
2021-07-05T00:00:00,promo_40,6,6,1.0
2021-07-05T00:00:00,promo_41,26,26,1.0
2021-07-05T00:00:00,promo_42,10,10,1.0
2021-07-05T00:00:00,promo_43,5,5,1.0
2021-07-05T00:00:00,promo_44,12,12,1.0
2021-07-05T00:00:00,promo_45,6,6,1.0
2021-07-05T00:00:00,promo_46,16,16,1.0
2021-07-05T00:00:00,promo_47,6,6,1.0
2021-07-05T00:00:00,promo_48,9,9,1.0
2021-07-05T00:00:00,promo_49,12,12,1.0
2021-07-05T00:00:00,promo_5,4,4,1.0
2021-07-05T00:00:00,promo_50,12,12,1.0
2021-07-05T00:00:00,promo_51,11,11,1.0
2021-07-05T00:00:00,promo_52,9,9,1.0
2021-07-05T00:00:00,promo_53,11,11,1.0
2021-07-05T00:00:00,promo_54,10,10,1.0
2021-07-05T00:00:00,promo_55,16,16,1.0
2021-07-05T00:00:00,promo_56,5,5,1.0
2021-07-05T00:00:00,promo_57,8,8,1.0
2021-07-05T00:00:00,promo_58,2,2,1.0
2021-07-05T00:00:00,promo_59,22,22,1.0
2021-07-05T00:00:00,promo_6,17,17,1.0
2021-07-05T00:00:00,promo_60,11,11,1.0
2021-07-05T00:00:00,promo_61,4,4,1.0
2021-07-05T00:00:00,promo_63,11,11,1.0
2021-07-05T00:00:00,promo_64,17,17,1.0
2021-07-05T00:00:00,promo_65,19,19,1.0
2021-07-05T00:00:00,promo_66,5,5,1.0
2021-07-05T00:00:00,promo_67,9,9,1.0
2021-07-05T00:00:00,promo_68,11,11,1.0
2021-07-05T00:00:00,promo_69,16,16,1.0
2021-07-05T00:00:00,promo_7,7,7,1.0
2021-07-05T00:00:00,promo_70,8,8,1.0
2021-07-05T00:00:00,promo_71,10,10,1.0
2021-07-05T00:00:00,promo_72,10,10,1.0
2021-07-05T00:00:00,promo_73,14,14,1.0
2021-07-05T00:00:00,promo_74,11,11,1.0
2021-07-05T00:00:00,promo_75,11,11,1.0
2021-07-05T00:00:00,promo_76,17,17,1.0
2021-07-05T00:00:00,promo_77,7,7,1.0
2021-07-05T00:00:00,promo_78,15,15,1.0
2021-07-05T00:00:00,promo_79,6,6,1.0
2021-07-05T00:00:00,promo_8,9,9,1.0
2021-07-05T00:00:00,promo_80,12,12,1.0
2021-07-05T00:00:00,promo_81,7,7,1.0
2021-07-05T00:00:00,promo_82,8,8,1.0
2021-07-05T00:00:00,promo_83,12,12,1.0
2021-07-05T00:00:00,promo_84,13,13,1.0
2021-07-05T00:00:00,promo_85,18,18,1.0
2021-07-05T00:00:00,promo_86,6,6,1.0
2021-07-05T00:00:00,promo_87,4,4,1.0
2021-07-05T00:00:00,promo_88,12,12,1.0
2021-07-05T00:00:00,promo_9,5,5,1.0
2021-07-05T00:00:00,promo_90,17,17,1.0
2021-07-05T00:00:00,promo_91,18,18,1.0
2021-07-05T00:00:00,promo_92,14,14,1.0
2021-07-05T00:00:00,promo_93,4,4,1.0
2021-07-05T00:00:00,promo_94,15,15,1.0
2021-07-05T00:00:00,promo_95,10,10,1.0
2021-07-05T00:00:00,promo_96,13,13,1.0
2021-07-05T00:00:00,promo_97,6,6,1.0
2021-07-05T00:00:00,promo_98,18,18,1.0
2021-07-05T00:00:00,promo_99,4,4,1.0
2021-07-06T00:00:00,promo_0,8,8,1.0
2021-07-06T00:00:00,promo_1,14,14,1.0
2021-07-06T00:00:00,promo_10,11,11,1.0
2021-07-06T00:00:00,promo_11,13,13,1.0
2021-07-06T00:00:00,promo_12,21,21,1.0
2021-07-06T00:00:00,promo_13,12,12,1.0
2021-07-06T00:00:00,promo_14,10,10,1.0
2021-07-06T00:00:00,promo_15,11,11,1.0
2021-07-06T00:00:00,promo_16,14,14,1.0
2021-07-06T00:00:00,promo_17,9,9,1.0
2021-07-06T00:00:00,promo_18,8,8,1.0
2021-07-06T00:00:00,promo_19,5,5,1.0
2021-07-06T00:00:00,promo_2,3,3,1.0
2021-07-06T00:00:00,promo_20,13,13,1.0
2021-07-06T00:00:00,promo_21,8,8,1.0
2021-07-06T00:00:00,promo_22,11,11,1.0
2021-07-06T00:00:00,promo_23,8,8,1.0
2021-07-06T00:00:00,promo_24,12,12,1.0
2021-07-06T00:00:00,promo_25,12,12,1.0
2021-07-06T00:00:00,promo_26,6,6,1.0
2021-07-06T00:00:00,promo_27,8,8,1.0
2021-07-06T00:00:00,promo_28,19,19,1.0
2021-07-06T00:00:00,promo_29,4,4,1.0
2021-07-06T00:00:00,promo_3,17,17,1.0
2021-07-06T00:00:00,promo_30,15,15,1.0
2021-07-06T00:00:00,promo_31,19,19,1.0
2021-07-06T00:00:00,promo_32,5,5,1.0
2021-07-06T00:00:00,promo_33,10,10,1.0
2021-07-06T00:00:00,promo_34,4,4,1.0
2021-07-06T00:00:00,promo_35,11,11,1.0
2021-07-06T00:00:00,promo_36,8,8,1.0
2021-07-06T00:00:00,promo_37,8,8,1.0
2021-07-06T00:00:00,promo_38,11,11,1.0
2021-07-06T00:00:00,promo_39,12,12,1.0
2021-07-06T00:00:00,promo_4,18,18,1.0
2021-07-06T00:00:00,promo_40,9,9,1.0
2021-07-06T00:00:00,promo_41,16,16,1.0
2021-07-06T00:00:00,promo_42,10,10,1.0
2021-07-06T00:00:00,promo_43,8,8,1.0
2021-07-06T00:00:00,promo_44,12,12,1.0
2021-07-06T00:00:00,promo_45,13,13,1.0
2021-07-06T00:00:00,promo_46,15,15,1.0
2021-07-06T00:00:00,promo_47,4,4,1.0
2021-07-06T00:00:00,promo_48,10,10,1.0
2021-07-06T00:00:00,promo_49,6,6,1.0
2021-07-06T00:00:00,promo_5,5,5,1.0
2021-07-06T00:00:00,promo_50,8,8,1.0
2021-07-06T00:00:00,promo_51,9,9,1.0
2021-07-06T00:00:00,promo_52,13,13,1.0
2021-07-06T00:00:00,promo_53,11,11,1.0
2021-07-06T00:00:00,promo_54,6,6,1.0
2021-07-06T00:00:00,promo_55,13,13,1.0
2021-07-06T00:00:00,promo_56,8,8,1.0
2021-07-06T00:00:00,promo_57,5,5,1.0
2021-07-06T00:00:00,promo_58,7,7,1.0
2021-07-06T00:00:00,promo_59,19,19,1.0
2021-07-06T00:00:00,promo_6,10,10,1.0
2021-07-06T00:00:00,promo_60,8,8,1.0
2021-07-06T00:00:00,promo_61,8,8,1.0
2021-07-06T00:00:00,promo_63,17,17,1.0
2021-07-06T00:00:00,promo_64,6,6,1.0
2021-07-06T00:00:00,promo_65,14,14,1.0
2021-07-06T00:00:00,promo_66,10,10,1.0
2021-07-06T00:00:00,promo_67,12,12,1.0
2021-07-06T00:00:00,promo_68,15,15,1.0
2021-07-06T00:00:00,promo_69,11,11,1.0
2021-07-06T00:00:00,promo_7,5,5,1.0
2021-07-06T00:00:00,promo_70,4,4,1.0
2021-07-06T00:00:00,promo_71,9,9,1.0
2021-07-06T00:00:00,promo_72,9,9,1.0
2021-07-06T00:00:00,promo_73,21,21,1.0
2021-07-06T00:00:00,promo_74,11,11,1.0
2021-07-06T00:00:00,promo_75,14,14,1.0
2021-07-06T00:00:00,promo_76,16,16,1.0
2021-07-06T00:00:00,promo_77,13,13,1.0
2021-07-06T00:00:00,promo_78,17,17,1.0
2021-07-06T00:00:00,promo_79,4,4,1.0
2021-07-06T00:00:00,promo_8,10,10,1.0
2021-07-06T00:00:00,promo_80,9,9,1.0
2021-07-06T00:00:00,promo_81,14,14,1.0
2021-07-06T00:00:00,promo_82,9,9,1.0
2021-07-06T00:00:00,promo_83,16,16,1.0
2021-07-06T00:00:00,promo_84,11,11,1.0
2021-07-06T00:00:00,promo_85,11,11,1.0
2021-07-06T00:00:00,promo_86,5,5,1.0
2021-07-06T00:00:00,promo_87,2,2,1.0
2021-07-06T00:00:00,promo_88,14,14,1.0
2021-07-06T00:00:00,promo_9,9,9,1.0
2021-07-06T00:00:00,promo_90,23,23,1.0
2021-07-06T00:00:00,promo_91,14,14,1.0
2021-07-06T00:00:00,promo_92,14,14,1.0
2021-07-06T00:00:00,promo_93,1,1,1.0
2021-07-06T00:00:00,promo_94,15,15,1.0
2021-07-06T00:00:00,promo_95,15,15,1.0
2021-07-06T00:00:00,promo_96,10,10,1.0
2021-07-06T00:00:00,promo_97,9,9,1.0
2021-07-06T00:00:00,promo_98,12,12,1.0
2021-07-06T00:00:00,promo_99,4,4,1.0
2021-07-07T00:00:00,promo_0,14,14,1.0
2021-07-07T00:00:00,promo_1,11,11,1.0
2021-07-07T00:00:00,promo_10,17,17,1.0
2021-07-07T00:00:00,promo_11,11,11,1.0
2021-07-07T00:00:00,promo_12,12,12,1.0
2021-07-07T00:00:00,promo_13,10,10,1.0
2021-07-07T00:00:00,promo_14,9,9,1.0
2021-07-07T00:00:00,promo_15,13,13,1.0
2021-07-07T00:00:00,promo_16,9,9,1.0
2021-07-07T00:00:00,promo_17,7,7,1.0
2021-07-07T00:00:00,promo_18,10,10,1.0
2021-07-07T00:00:00,promo_19,1,1,1.0
2021-07-07T00:00:00,promo_2,9,9,1.0
2021-07-07T00:00:00,promo_20,4,4,1.0
2021-07-07T00:00:00,promo_21,8,8,1.0
2021-07-07T00:00:00,promo_22,13,13,1.0
2021-07-07T00:00:00,promo_23,5,5,1.0
2021-07-07T00:00:00,promo_24,9,9,1.0
2021-07-07T00:00:00,promo_25,10,10,1.0
2021-07-07T00:00:00,promo_26,8,8,1.0
2021-07-07T00:00:00,promo_27,10,10,1.0
2021-07-07T00:00:00,promo_28,12,12,1.0
2021-07-07T00:00:00,promo_29,1,1,1.0
2021-07-07T00:00:00,promo_3,13,13,1.0
2021-07-07T00:00:00,promo_30,10,10,1.0
2021-07-07T00:00:00,promo_31,10,10,1.0
2021-07-07T00:00:00,promo_32,4,4,1.0
2021-07-07T00:00:00,promo_33,9,9,1.0
2021-07-07T00:00:00,promo_34,5,5,1.0
2021-07-07T00:00:00,promo_35,9,9,1.0
2021-07-07T00:00:00,promo_36,10,10,1.0
2021-07-07T00:00:00,promo_37,8,8,1.0
2021-07-07T00:00:00,promo_38,10,10,1.0
2021-07-07T00:00:00,promo_39,8,8,1.0
2021-07-07T00:00:00,promo_4,9,9,1.0
2021-07-07T00:00:00,promo_40,6,6,1.0
2021-07-07T00:00:00,promo_41,7,7,1.0
2021-07-07T00:00:00,promo_42,7,7,1.0
2021-07-07T00:00:00,promo_43,7,7,1.0
2021-07-07T00:00:00,promo_44,13,13,1.0
2021-07-07T00:00:00,promo_45,11,11,1.0
2021-07-07T00:00:00,promo_46,17,17,1.0
2021-07-07T00:00:00,promo_47,1,1,1.0
2021-07-07T00:00:00,promo_48,11,11,1.0
2021-07-07T00:00:00,promo_49,9,9,1.0
2021-07-07T00:00:00,promo_5,6,6,1.0
2021-07-07T00:00:00,promo_50,9,9,1.0
2021-07-07T00:00:00,promo_51,14,14,1.0
2021-07-07T00:00:00,promo_52,10,10,1.0
2021-07-07T00:00:00,promo_53,12,12,1.0
2021-07-07T00:00:00,promo_54,4,4,1.0
2021-07-07T00:00:00,promo_55,10,10,1.0
2021-07-07T00:00:00,promo_56,10,10,1.0
2021-07-07T00:00:00,promo_57,8,8,1.0
2021-07-07T00:00:00,promo_58,5,5,1.0
2021-07-07T00:00:00,promo_59,14,14,1.0
2021-07-07T00:00:00,promo_6,7,7,1.0
2021-07-07T00:00:00,promo_60,9,9,1.0
2021-07-07T00:00:00,promo_61,4,4,1.0
2021-07-07T00:00:00,promo_63,14,14,1.0
2021-07-07T00:00:00,promo_64,9,9,1.0
2021-07-07T00:00:00,promo_65,13,13,1.0
2021-07-07T00:00:00,promo_66,9,9,1.0
2021-07-07T00:00:00,promo_67,10,10,1.0
2021-07-07T00:00:00,promo_68,18,18,1.0
2021-07-07T00:00:00,promo_69,4,4,1.0
2021-07-07T00:00:00,promo_7,3,3,1.0
2021-07-07T00:00:00,promo_70,3,3,1.0
2021-07-07T00:00:00,promo_71,14,14,1.0
2021-07-07T00:00:00,promo_72,9,9,1.0
2021-07-07T00:00:00,promo_73,9,9,1.0
2021-07-07T00:00:00,promo_74,7,7,1.0
2021-07-07T00:00:00,promo_75,8,8,1.0
2021-07-07T00:00:00,promo_76,19,19,1.0
2021-07-07T00:00:00,promo_77,7,7,1.0
2021-07-07T00:00:00,promo_78,11,11,1.0
2021-07-07T00:00:00,promo_79,2,2,1.0
2021-07-07T00:00:00,promo_8,3,3,1.0
2021-07-07T00:00:00,promo_80,8,8,1.0
2021-07-07T00:00:00,promo_81,8,8,1.0
2021-07-07T00:00:00,promo_82,11,11,1.0
2021-07-07T00:00:00,promo_83,12,12,1.0
2021-07-07T00:00:00,promo_84,2,2,1.0
2021-07-07T00:00:00,promo_85,22,22,1.0
2021-07-07T00:00:00,promo_86,5,5,1.0
2021-07-07T00:00:00,promo_87,8,8,1.0
2021-07-07T00:00:00,promo_88,10,10,1.0
2021-07-07T00:00:00,promo_9,11,11,1.0
2021-07-07T00:00:00,promo_90,11,11,1.0
2021-07-07T00:00:00,promo_91,17,17,1.0
2021-07-07T00:00:00,promo_92,18,18,1.0
2021-07-07T00:00:00,promo_93,3,3,1.0
2021-07-07T00:00:00,promo_94,14,14,1.0
2021-07-07T00:00:00,promo_95,12,12,1.0
2021-07-07T00:00:00,promo_96,17,17,1.0
2021-07-07T00:00:00,promo_97,2,2,1.0
2021-07-07T00:00:00,promo_98,10,10,1.0
2021-07-07T00:00:00,promo_99,3,3,1.0
2021-07-08T00:00:00,promo_0,7,7,1.0
2021-07-08T00:00:00,promo_1,7,7,1.0
2021-07-08T00:00:00,promo_10,12,12,1.0
2021-07-08T00:00:00,promo_11,18,18,1.0
2021-07-08T00:00:00,promo_12,16,16,1.0
2021-07-08T00:00:00,promo_13,11,11,1.0
2021-07-08T00:00:00,promo_14,10,10,1.0
2021-07-08T00:00:00,promo_15,12,12,1.0
2021-07-08T00:00:00,promo_16,12,12,1.0
2021-07-08T00:00:00,promo_17,6,6,1.0
2021-07-08T00:00:00,promo_18,13,13,1.0
2021-07-08T00:00:00,promo_19,3,3,1.0
2021-07-08T00:00:00,promo_2,4,4,1.0
2021-07-08T00:00:00,promo_20,17,17,1.0
2021-07-08T00:00:00,promo_21,8,8,1.0
2021-07-08T00:00:00,promo_22,23,23,1.0
2021-07-08T00:00:00,promo_23,7,7,1.0
2021-07-08T00:00:00,promo_24,12,12,1.0
2021-07-08T00:00:00,promo_25,6,6,1.0
2021-07-08T00:00:00,promo_26,4,4,1.0
2021-07-08T00:00:00,promo_27,7,7,1.0
2021-07-08T00:00:00,promo_28,13,13,1.0
2021-07-08T00:00:00,promo_29,5,5,1.0
2021-07-08T00:00:00,promo_3,13,13,1.0
2021-07-08T00:00:00,promo_30,20,20,1.0
2021-07-08T00:00:00,promo_31,13,13,1.0
2021-07-08T00:00:00,promo_32,10,10,1.0
2021-07-08T00:00:00,promo_33,7,7,1.0
2021-07-08T00:00:00,promo_34,5,5,1.0
2021-07-08T00:00:00,promo_35,10,10,1.0
2021-07-08T00:00:00,promo_36,5,5,1.0
2021-07-08T00:00:00,promo_37,11,11,1.0
2021-07-08T00:00:00,promo_38,14,14,1.0
2021-07-08T00:00:00,promo_39,6,6,1.0
2021-07-08T00:00:00,promo_4,8,8,1.0
2021-07-08T00:00:00,promo_40,9,9,1.0
2021-07-08T00:00:00,promo_41,9,9,1.0
2021-07-08T00:00:00,promo_42,10,10,1.0
2021-07-08T00:00:00,promo_43,4,4,1.0
2021-07-08T00:00:00,promo_44,9,9,1.0
2021-07-08T00:00:00,promo_45,6,6,1.0
2021-07-08T00:00:00,promo_46,13,13,1.0
2021-07-08T00:00:00,promo_47,6,6,1.0
2021-07-08T00:00:00,promo_48,10,10,1.0
2021-07-08T00:00:00,promo_49,7,7,1.0
2021-07-08T00:00:00,promo_5,3,3,1.0
2021-07-08T00:00:00,promo_50,9,9,1.0
2021-07-08T00:00:00,promo_51,9,9,1.0
2021-07-08T00:00:00,promo_52,11,11,1.0
2021-07-08T00:00:00,promo_53,9,9,1.0
2021-07-08T00:00:00,promo_54,10,10,1.0
2021-07-08T00:00:00,promo_55,16,16,1.0
2021-07-08T00:00:00,promo_56,5,5,1.0
2021-07-08T00:00:00,promo_57,7,7,1.0
2021-07-08T00:00:00,promo_58,7,7,1.0
2021-07-08T00:00:00,promo_59,18,18,1.0
2021-07-08T00:00:00,promo_6,8,8,1.0
2021-07-08T00:00:00,promo_60,9,9,1.0
2021-07-08T00:00:00,promo_61,7,7,1.0
2021-07-08T00:00:00,promo_63,18,18,1.0
2021-07-08T00:00:00,promo_64,5,5,1.0
2021-07-08T00:00:00,promo_65,12,12,1.0
2021-07-08T00:00:00,promo_66,9,9,1.0
2021-07-08T00:00:00,promo_67,5,5,1.0
2021-07-08T00:00:00,promo_68,11,11,1.0
2021-07-08T00:00:00,promo_69,10,10,1.0
2021-07-08T00:00:00,promo_7,3,3,1.0
2021-07-08T00:00:00,promo_70,5,5,1.0
2021-07-08T00:00:00,promo_71,11,11,1.0
2021-07-08T00:00:00,promo_72,9,9,1.0
2021-07-08T00:00:00,promo_73,13,13,1.0
2021-07-08T00:00:00,promo_74,15,15,1.0
2021-07-08T00:00:00,promo_75,7,7,1.0
2021-07-08T00:00:00,promo_76,16,16,1.0
2021-07-08T00:00:00,promo_77,5,5,1.0
2021-07-08T00:00:00,promo_78,10,10,1.0
2021-07-08T00:00:00,promo_8,2,2,1.0
2021-07-08T00:00:00,promo_80,11,11,1.0
2021-07-08T00:00:00,promo_81,8,8,1.0
2021-07-08T00:00:00,promo_82,11,11,1.0
2021-07-08T00:00:00,promo_83,13,13,1.0
2021-07-08T00:00:00,promo_84,8,8,1.0
2021-07-08T00:00:00,promo_85,15,15,1.0
2021-07-08T00:00:00,promo_86,6,6,1.0
2021-07-08T00:00:00,promo_87,7,7,1.0
2021-07-08T00:00:00,promo_88,14,14,1.0
2021-07-08T00:00:00,promo_9,6,6,1.0
2021-07-08T00:00:00,promo_90,23,23,1.0
2021-07-08T00:00:00,promo_91,17,17,1.0
2021-07-08T00:00:00,promo_92,14,14,1.0
2021-07-08T00:00:00,promo_93,5,5,1.0
2021-07-08T00:00:00,promo_94,17,17,1.0
2021-07-08T00:00:00,promo_95,12,12,1.0
2021-07-08T00:00:00,promo_96,15,15,1.0
2021-07-08T00:00:00,promo_97,2,2,1.0
2021-07-08T00:00:00,promo_98,7,7,1.0
2021-07-08T00:00:00,promo_99,3,3,1.0
2021-07-09T00:00:00,promo_0,8,8,1.0
2021-07-09T00:00:00,promo_1,5,5,1.0
2021-07-09T00:00:00,promo_10,13,13,1.0
2021-07-09T00:00:00,promo_11,13,13,1.0
2021-07-09T00:00:00,promo_12,19,19,1.0
2021-07-09T00:00:00,promo_13,14,14,1.0
2021-07-09T00:00:00,promo_14,6,6,1.0
2021-07-09T00:00:00,promo_15,10,10,1.0
2021-07-09T00:00:00,promo_16,18,18,1.0
2021-07-09T00:00:00,promo_17,6,6,1.0
2021-07-09T00:00:00,promo_18,6,6,1.0
2021-07-09T00:00:00,promo_19,6,6,1.0
2021-07-09T00:00:00,promo_2,6,6,1.0
2021-07-09T00:00:00,promo_20,10,10,1.0
2021-07-09T00:00:00,promo_21,9,9,1.0
2021-07-09T00:00:00,promo_22,16,16,1.0
2021-07-09T00:00:00,promo_23,9,9,1.0
2021-07-09T00:00:00,promo_24,10,10,1.0
2021-07-09T00:00:00,promo_25,16,16,1.0
2021-07-09T00:00:00,promo_26,11,11,1.0
2021-07-09T00:00:00,promo_27,16,16,1.0
2021-07-09T00:00:00,promo_28,18,18,1.0
2021-07-09T00:00:00,promo_29,5,5,1.0
2021-07-09T00:00:00,promo_3,12,12,1.0
2021-07-09T00:00:00,promo_30,15,15,1.0
2021-07-09T00:00:00,promo_31,15,15,1.0
2021-07-09T00:00:00,promo_32,4,4,1.0
2021-07-09T00:00:00,promo_33,7,7,1.0
2021-07-09T00:00:00,promo_34,5,5,1.0
2021-07-09T00:00:00,promo_35,14,14,1.0
2021-07-09T00:00:00,promo_36,10,10,1.0
2021-07-09T00:00:00,promo_37,11,11,1.0
2021-07-09T00:00:00,promo_38,17,17,1.0
2021-07-09T00:00:00,promo_39,17,17,1.0
2021-07-09T00:00:00,promo_4,10,10,1.0
2021-07-09T00:00:00,promo_40,9,9,1.0
2021-07-09T00:00:00,promo_41,20,20,1.0
2021-07-09T00:00:00,promo_42,9,9,1.0
2021-07-09T00:00:00,promo_43,7,7,1.0
2021-07-09T00:00:00,promo_44,8,8,1.0
2021-07-09T00:00:00,promo_45,9,9,1.0
2021-07-09T00:00:00,promo_46,15,15,1.0
2021-07-09T00:00:00,promo_47,7,7,1.0
2021-07-09T00:00:00,promo_48,13,13,1.0
2021-07-09T00:00:00,promo_49,8,8,1.0
2021-07-09T00:00:00,promo_5,3,3,1.0
2021-07-09T00:00:00,promo_50,10,10,1.0
2021-07-09T00:00:00,promo_51,14,14,1.0
2021-07-09T00:00:00,promo_52,9,9,1.0
2021-07-09T00:00:00,promo_53,14,14,1.0
2021-07-09T00:00:00,promo_54,8,8,1.0
2021-07-09T00:00:00,promo_55,12,12,1.0
2021-07-09T00:00:00,promo_56,9,9,1.0
2021-07-09T00:00:00,promo_57,7,7,1.0
2021-07-09T00:00:00,promo_58,4,4,1.0
2021-07-09T00:00:00,promo_59,12,12,1.0
