monetary,frequency,segments_numeric
24.799767441860467,57.142857142857146,1.0
27.2053125,48.340425531914896,1.0
25.565384615384612,62.18421052631579,1.0
26.248673469387754,49.145833333333336,1.0
29.403928571428565,59.78048780487805,1.0
30.515,12.0,1.0
42.0325,6.0,
35.821666666666665,20.0,2.0
40.37833333333334,31.5,1.0
20.299999999999997,13.0,0.0
28.4775,20.0,1.0
30.60166666666667,31.5,1.0
27.316770833333326,47.680851063829785,1.0
29.252499999999998,3.0,
26.62,22.0,1.0
30.629599999999996,48.59183673469388,1.0
28.131999999999998,61.46153846153846,1.0
29.924433962264153,45.01923076923077,1.0
28.905681818181804,52.04651162790697,1.0
39.653749999999995,12.0,2.0
33.69842105263157,63.75675675675676,2.0
32.4275,52.0,1.0
34.70333333333333,27.5,2.0
24.383749999999996,51.148936170212764,1.0
26.450116279069768,57.23809523809524,1.0
29.42134146341463,51.95,1.0
28.99098039215686,46.52,1.0
27.63035714285714,57.292682926829265,1.0
27.24,10.0,1.0
30.90833333333333,24.0,1.0
29.473000000000003,16.5,1.0
31.24445945945946,65.63888888888889,1.0
31.87589743589744,63.973684210526315,1.0
40.7875,16.0,2.0
28.0247619047619,58.829268292682926,1.0
30.519615384615385,44.411764705882355,1.0
28.794807692307693,47.588235294117645,1.0
22.755,15.5,1.0
13.985,8.0,0.0
12.105,18.0,0.0
21.13333333333333,11.5,1.0
35.72,15.0,2.0
28.696447368421044,62.4054054054054,1.0
25.721666666666664,12.0,1.0
28.44,43.763636363636365,1.0
18.975,16.0,
30.71469387755102,49.041666666666664,1.0
29.410086206896544,42.421052631578945,1.0
26.412755102040816,49.5,1.0
25.6575,6.0,
18.5,16.0,0.0
35.525,35.0,2.0
28.416363636363634,65.84375,1.0
29.078571428571422,48.895833333333336,1.0
16.9625,1.0,
37.595,30.0,
27.880113636363635,55.58139534883721,1.0
30.6804347826087,53.51111111111111,1.0
33.36738095238096,56.146341463414636,1.0
35.541666666666664,10.5,2.0
29.22,6.0,1.0
33.53333333333334,9.0,1.0
41.865,9.5,11.0
23.1675,26.0,1.0
30.03527027027027,67.08333333333333,1.0
31.46604166666667,49.723404255319146,1.0
43.82875,19.333333333333332,11.0
26.075,20.5,1.0
27.716874999999998,61.666666666666664,1.0
28.85343750000001,49.97872340425532,1.0
29.754743589743587,61.55263157894737,1.0
31.00790909090909,43.592592592592595,1.0
33.345921052631574,63.7027027027027,1.0
29.212023809523803,55.1219512195122,1.0
30.590833333333336,51.51063829787234,1.0
29.835555555555555,67.88571428571429,1.0
32.25681818181818,54.116279069767444,1.0
16.2,16.0,0.0
31.148875000000004,58.51282051282051,1.0
28.5125,25.0,1.0
28.979999999999993,49.1875,1.0
29.009027777777778,70.0,1.0
45.6675,21.0,11.0
40.33,27.0,2.0
29.051521739130433,52.62222222222222,1.0
30.015,36.0,1.0
18.325,34.0,0.0
25.5575,30.0,1.0
31.7009375,49.48936170212766,1.0
24.1025,5.0,1.0
27.8625,11.0,1.0
32.833452380952394,59.36585365853659,1.0
24.39,11.0,1.0
32.87033333333334,54.09090909090909,1.0
34.1075,15.0,2.0
29.060188679245293,46.05769230769231,1.0
21.23,66.0,1.0
25.6625,38.0,1.0
28.23288888888889,53.18181818181818,1.0
25.112820512820512,62.60526315789474,1.0
27.115000000000002,9.0,
29.390731707317077,57.525,1.0
27.180116279069765,51.404761904761905,1.0
21.1425,29.0,1.0
27.479999999999997,3.0,1.0
28.065,24.0,1.0
28.807261904761905,56.31707317073171,1.0
32.1834693877551,48.833333333333336,1.0
29.879404761904766,59.073170731707314,1.0
29.0,4.0,
27.928552631578942,63.027027027027025,1.0
29.591511627906975,54.45238095238095,1.0
46.980000000000004,38.0,11.0
30.39963414634147,58.7,1.0
31.625357142857144,58.53658536585366,1.0
17.7725,23.0,0.0
39.96125,12.333333333333334,2.0
27.94034090909091,55.44186046511628,1.0
27.653333333333336,30.0,1.0
30.71488372093024,56.26190476190476,1.0
44.59,9.5,11.0
17.87,9.0,0.0
26.408039215686273,46.96,1.0
31.87027027027027,60.916666666666664,1.0
34.486428571428576,55.78048780487805,2.0
34.132763157894736,65.08108108108108,2.0
33.2625,8.0,1.0
22.465,9.0,1.0
33.04329545454546,56.116279069767444,1.0
36.3375,15.0,2.0
27.3075,3.0,1.0
31.288111111111125,53.54545454545455,1.0
28.605,34.0,1.0
45.625,42.0,11.0
25.775000000000002,7.0,
27.850510204081626,49.729166666666664,1.0
47.19333333333333,18.0,
31.7225,12.0,
39.31,28.5,2.0
30.641944444444448,42.528301886792455,1.0
18.9225,17.0,0.0
25.16727272727272,55.13953488372093,1.0
39.03,5.0,2.0
31.93614583333334,50.46808510638298,1.0
29.868,48.97959183673469,1.0
20.981666666666666,16.0,1.0
26.052051282051284,61.473684210526315,1.0
29.430400000000006,49.61224489795919,1.0
31.602613636363643,55.58139534883721,1.0
29.71010638297873,51.58695652173913,1.0
28.4925,24.0,1.0
25.619999999999997,4.0,1.0
26.684000000000005,13.75,1.0
38.48875,14.0,2.0
34.55,15.0,
26.320909090909087,56.7906976744186,1.0
29.24325581395349,56.214285714285715,1.0
25.933265306122443,49.5625,1.0
32.16295081967213,38.516666666666666,1.0
30.481666666666666,16.0,1.0
29.167499999999997,13.0,1.0
29.63163043478261,53.53333333333333,1.0
27.24777777777778,53.77272727272727,1.0
28.36,15.0,
26.911666666666665,15.0,1.0
30.227307692307694,62.76315789473684,1.0
27.94459459459459,62.72222222222222,1.0
31.331666666666667,19.5,1.0
21.155,19.0,1.0
30.439999999999998,7.0,1.0
31.579324324324322,64.55555555555556,1.0
22.785,7.0,1.0
18.9675,11.0,0.0
36.41166666666667,20.5,2.0
30.940952380952385,57.5609756097561,1.0
8.0625,14.0,0.0
39.22,4.0,2.0
30.900270270270276,66.58333333333333,1.0
29.46272727272727,44.407407407407405,1.0
30.4825,54.0,1.0
31.590000000000003,16.5,1.0
28.54461538461539,63.3421052631579,1.0
24.054204545454546,56.27906976744186,1.0
30.691100000000006,48.95918367346939,1.0
40.395,18.0,2.0
30.236734693877544,47.9375,1.0
27.009999999999998,10.0,1.0
32.6425,16.0,
31.63618421052631,64.21621621621621,1.0
29.08,36.0,1.0
25.445,12.0,1.0
15.155,32.0,0.0
41.18333333333334,19.5,2.0
31.984500000000004,61.8974358974359,1.0
19.326666666666668,28.0,0.0
27.088749999999997,44.18181818181818,1.0
30.867236842105275,62.5945945945946,1.0
28.45662162162163,65.63888888888889,1.0
32.50397435897436,67.57894736842105,1.0
13.74,36.0,0.0
26.0,50.0,1.0
38.165,10.5,2.0
29.061326530612252,50.583333333333336,1.0
29.70675675675676,65.58333333333333,1.0
29.078378378378375,67.41666666666667,1.0
56.004999999999995,3.0,11.0
37.355,41.0,2.0
30.52352272727272,52.325581395348834,1.0
27.398214285714282,58.292682926829265,1.0
30.329418604651185,55.88095238095238,1.0
26.4875,10.0,1.0
28.778269230769236,45.31372549019608,1.0
31.308026315789473,63.86486486486486,1.0
32.455,37.0,1.0
33.042500000000004,32.0,1.0
34.19795918367347,48.854166666666664,2.0
30.39095238095239,52.58536585365854,1.0
32.5496052631579,62.67567567567568,1.0
28.95588235294117,48.44,1.0
30.539245283018875,47.0,1.0
38.035,36.0,2.0
32.403333333333336,14.0,1.0
30.332195121951212,60.275,1.0
25.3125,7.0,1.0
25.125,25.5,1.0
12.8525,13.0,0.0
27.12375,13.333333333333334,1.0
40.995000000000005,39.0,2.0
29.505131578947367,64.94594594594595,1.0
29.938333333333333,35.0,1.0
31.902358490566026,45.57692307692308,1.0
26.204545454545453,56.06976744186046,1.0
27.82,2.0,1.0
31.196874999999995,58.69230769230769,1.0
30.587790697674414,55.595238095238095,1.0
22.15,16.0,
28.050238095238093,54.390243902439025,1.0
14.07,33.0,0.0
32.089999999999996,64.89189189189189,1.0
30.2756862745098,47.98,1.0
33.010333333333335,54.95454545454545,1.0
44.155,40.0,11.0
27.094893617021267,53.0,1.0
35.655,62.0,2.0
38.0275,22.0,2.0
29.393375,59.46153846153846,1.0
29.13656862745098,46.92,1.0
32.94499999999999,45.6530612244898,1.0
31.8375,21.0,1.0
26.991630434782614,50.666666666666664,1.0
33.2525,16.0,1.0
29.965,10.0,1.0
20.98,8.0,1.0
21.371666666666666,34.0,1.0
32.28960784313726,46.44,1.0
17.4875,6.0,
32.405,21.0,1.0
29.668333333333333,5.5,1.0
28.1,14.0,
31.905921052631577,63.13513513513514,1.0
19.1675,25.0,0.0
36.504999999999995,11.0,2.0
33.788333333333334,9.4,2.0
12.072500000000002,6.0,0.0
27.54846153846154,61.55263157894737,1.0
31.257111111111108,54.88636363636363,1.0
37.7625,17.0,
30.8975,13.0,
50.288333333333334,16.5,11.0
28.68488888888889,54.79545454545455,1.0
28.416578947368418,61.2972972972973,1.0
29.13265957446809,52.30434782608695,1.0
24.3575,27.0,1.0
42.9975,36.0,
28.67095744680851,51.08695652173913,1.0
27.3625,24.0,1.0
29.128902439024387,59.025,1.0
28.084042553191484,53.08695652173913,1.0
22.55,20.0,1.0
39.8725,6.0,2.0
27.571568627450983,47.76,1.0
35.900000000000006,64.0,2.0
26.858205128205125,63.94736842105263,1.0
29.5524358974359,61.63157894736842,1.0
26.343114754098355,40.6,1.0
15.8525,57.0,0.0
25.015,12.0,
31.771666666666672,5.5,1.0
32.554583333333326,63.114285714285714,1.0
26.93602040816327,48.875,1.0
32.98166666666666,14.0,1.0
29.387564102564102,60.526315789473685,1.0
27.719871794871803,60.3421052631579,1.0
29.9725,21.0,1.0
36.105000000000004,12.0,
30.269148936170197,51.58695652173913,1.0
14.96,5.0,0.0
30.606000000000005,53.47727272727273,1.0
19.825,5.0,0.0
20.58,17.0,0.0
33.485,15.0,1.0
29.622446808510634,48.391304347826086,1.0
25.398750000000003,15.666666666666666,1.0
31.743918918918915,62.44444444444444,1.0
23.180000000000003,24.5,1.0
24.447,13.5,1.0
25.210340909090913,55.55813953488372,1.0
29.482619047619046,59.073170731707314,1.0
44.682500000000005,15.666666666666666,11.0
14.881666666666666,20.5,0.0
22.65,14.0,1.0
30.0953,49.63265306122449,1.0
31.71,20.0,
46.355,63.0,11.0
29.110333333333337,53.93181818181818,1.0
28.98583333333333,58.75609756097561,1.0
30.57845238095238,49.48780487804878,1.0
25.07,8.0,
25.85,56.0,1.0
23.105,17.0,1.0
32.901666666666664,8.0,
42.56,25.0,11.0
39.475,7.333333333333333,
27.24326530612246,49.583333333333336,1.0
29.184727272727276,42.7962962962963,1.0
26.6525,14.0,1.0
32.6078409090909,55.18604651162791,1.0
42.9625,57.0,11.0
29.67744186046512,55.333333333333336,1.0
29.544418604651163,56.57142857142857,1.0
29.254358974358976,57.78947368421053,1.0
30.48671428571428,67.41176470588235,1.0
30.970789473684206,65.13513513513513,1.0
27.954583333333318,50.765957446808514,1.0
30.998333333333335,10.0,1.0
31.351100000000002,47.69387755102041,1.0
26.06625,22.333333333333332,1.0
22.5925,19.0,1.0
30.34,19.0,1.0
29.309512195121947,58.95,1.0
24.89,17.0,1.0
31.21574468085106,52.04347826086956,1.0
29.800454545454546,52.72093023255814,1.0
27.5375,8.0,1.0
30.495699999999996,48.795918367346935,1.0
36.345,16.0,2.0
30.895000000000003,3.0,1.0
29.73219512195123,60.375,1.0
24.002499999999998,7.0,
26.302125,60.61538461538461,1.0
28.921999999999993,53.09090909090909,1.0
27.015,9.0,1.0
29.853522727272722,56.27906976744186,1.0
33.791666666666664,23.5,2.0
32.88133333333334,53.75,1.0
25.490000000000002,8.0,1.0
37.905,14.0,2.0
33.7,39.0,2.0
31.135454545454557,55.44186046511628,1.0
31.57264705882353,71.51515151515152,1.0
18.502499999999998,21.0,0.0
42.0225,7.0,11.0
30.31,26.0,1.0
33.1425,11.0,1.0
26.1625,15.666666666666666,1.0
26.4325,17.0,1.0
17.822499999999998,11.666666666666666,0.0
29.9745652173913,34.86764705882353,1.0
30.86877777777777,52.20454545454545,1.0
28.93674418604651,56.714285714285715,1.0
16.27,64.0,0.0
30.466749999999998,61.53846153846154,1.0
29.425000000000004,48.108695652173914,1.0
23.1175,22.0,1.0
32.1525,2.0,1.0
34.745,3.0,
30.160487804878052,59.05,1.0
31.1675,26.0,1.0
25.540000000000003,18.5,1.0
21.1475,1.0,1.0
30.046808510638304,46.04347826086956,1.0
34.2475,13.0,2.0
46.9675,48.0,11.0
15.1275,6.0,0.0
36.903333333333336,11.5,2.0
32.53972972972972,65.75,1.0
28.512272727272727,54.46511627906977,1.0
28.052040816326535,50.708333333333336,1.0
30.052500000000002,34.0,1.0
40.3575,47.0,2.0
28.875,44.648148148148145,1.0
47.2675,14.0,11.0
27.022499999999997,28.0,1.0
30.955476190476208,56.292682926829265,1.0
30.52968085106384,51.15217391304348,1.0
33.958793103448286,75.5,2.0
23.3975,51.0,1.0
19.3525,7.0,0.0
28.71805555555556,43.64150943396226,1.0
36.35166666666667,11.5,2.0
19.818333333333335,17.0,0.0
39.3275,19.0,2.0
13.059999999999999,18.0,0.0
41.8625,20.0,11.0
18.025,28.0,
40.7325,24.0,2.0
46.495,4.0,11.0
32.87543859649123,42.57142857142857,1.0
28.380000000000003,18.0,
29.65973684210526,64.37837837837837,1.0
11.4575,2.0,
37.775,55.0,2.0
29.8125,56.0,1.0
14.815,10.0,
25.630000000000003,56.0,1.0
27.93611111111111,54.47727272727273,1.0
29.711250000000007,54.83720930232558,1.0
49.201666666666675,9.5,11.0
25.2675,20.666666666666668,1.0
16.689999999999998,43.0,0.0
30.8075,24.0,1.0
37.9325,48.0,2.0
32.66486842105263,63.7027027027027,1.0
46.2275,51.0,11.0
27.32,17.0,1.0
27.157575757575763,73.1875,1.0
28.2375,10.0,1.0
26.565714285714282,44.2,1.0
25.497500000000002,60.0,1.0
32.27983870967741,77.33333333333333,1.0
31.13385416666667,51.8936170212766,1.0
27.374249999999996,59.46153846153846,1.0
28.856666666666666,22.5,1.0
12.475,31.0,0.0
30.981166666666663,81.41379310344827,1.0
36.364999999999995,26.5,2.0
27.52905405405405,63.25,1.0
31.903750000000002,18.333333333333332,1.0
29.385,13.0,1.0
29.43488636363637,52.58139534883721,1.0
18.463333333333335,14.0,0.0
26.957499999999996,194.0,
35.06,46.0,2.0
30.103829787234044,52.21739130434783,1.0
22.697499999999998,6.0,1.0
27.362222222222226,54.02272727272727,1.0
31.3557,49.142857142857146,1.0
20.22,8.0,0.0
25.11,5.0,1.0
27.87618421052631,65.16216216216216,1.0
38.985,34.0,2.0
28.52116666666667,81.79310344827586,1.0
13.77,5.0,0.0
36.537499999999994,18.0,2.0
26.958333333333332,20.5,1.0
48.1175,7.0,11.0
29.6,58.048780487804876,1.0
27.965,11.0,1.0
22.008750000000003,16.333333333333332,1.0
29.8689423076923,47.294117647058826,1.0
27.819722222222225,66.62857142857143,1.0
32.81,4.0,1.0
29.955,12.0,1.0
47.21,21.0,11.0
31.86337500000001,60.97435897435897,1.0
37.72,28.0,2.0
31.525000000000002,26.5,1.0
32.04833333333334,7.0,1.0
30.909545454545455,67.0,1.0
34.85,45.0,2.0
43.225,30.0,11.0
26.974428571428575,67.3529411764706,1.0
28.254024390243902,59.25,1.0
29.784886363636375,50.30232558139535,1.0
32.18000000000001,14.666666666666666,1.0
25.11,35.0,1.0
38.415,39.0,2.0
34.67,17.0,2.0
26.234750000000002,60.84615384615385,1.0
22.017500000000002,15.0,1.0
31.055,2.0,
8.785,31.0,0.0
32.3425,4.0,
30.626309523809535,58.1219512195122,1.0
15.424999999999999,15.0,0.0
29.95990000000001,48.83673469387755,1.0
28.596666666666664,32.0,1.0
20.245,13.5,0.0
13.635000000000002,42.0,0.0
34.70666666666667,19.0,
30.336363636363636,55.2093023255814,1.0
42.120000000000005,11.666666666666666,11.0
23.912499999999998,46.0,1.0
36.885,21.0,2.0
37.8825,29.0,2.0
28.73,7.5,1.0
14.785,19.0,0.0
25.82,3.0,
25.814999999999998,10.0,1.0
17.422500000000003,20.666666666666668,0.0
40.30166666666667,29.5,2.0
16.3375,32.0,0.0
34.89,40.0,2.0
27.869999999999997,14.0,1.0
22.622500000000002,11.0,1.0
19.665,13.0,0.0
28.2275,10.0,
27.241176470588233,64.66666666666667,1.0
27.778333333333332,58.8421052631579,1.0
24.893333333333334,24.5,1.0
26.913181818181826,55.2093023255814,1.0
23.169999999999998,17.0,1.0
34.196666666666665,23.5,2.0
17.71,11.0,0.0
30.170980392156867,48.68,1.0
17.17166666666667,21.0,0.0
35.2025,64.0,2.0
28.296666666666667,22.5,1.0
15.815000000000001,13.0,
28.108999999999998,52.93181818181818,1.0
27.833703703703705,45.264150943396224,1.0
31.037857142857135,50.583333333333336,1.0
22.1075,17.0,1.0
38.29,12.0,2.0
29.18320512820512,60.31578947368421,1.0
28.22784090909091,53.627906976744185,1.0
28.78833333333333,31.0,1.0
26.12792452830189,44.55769230769231,1.0
31.464512195121948,57.2,1.0
28.354594594594598,66.69444444444444,1.0
33.3125,12.0,1.0
33.14369565217392,53.17777777777778,1.0
30.509078947368423,63.729729729729726,1.0
31.542499999999997,17.0,1.0
11.6875,16.0,0.0
34.9875,13.0,2.0
16.645,9.0,0.0
29.689761904761912,57.97560975609756,1.0
15.7425,9.0,0.0
12.36,13.0,0.0
30.473717948717947,61.026315789473685,1.0
31.212444444444447,50.40909090909091,1.0
19.525,52.0,0.0
19.965,8.0,0.0
30.2775,4.0,1.0
32.305,11.0,
28.625,5.0,1.0
34.41173913043479,52.82222222222222,2.0
28.947325581395358,52.095238095238095,1.0
31.934000000000005,11.5,1.0
32.36333333333334,10.0,1.0
29.677500000000002,13.0,1.0
26.98909090909091,50.674418604651166,1.0
29.665,3.0,
32.305,14.0,1.0
29.555500000000002,59.1025641025641,1.0
27.823292682926827,60.25,1.0
32.54338235294117,64.96969696969697,1.0
27.31791666666667,65.77142857142857,1.0
39.614999999999995,43.0,2.0
28.52655555555555,53.95454545454545,1.0
38.3,17.0,2.0
27.920434782608694,52.51111111111111,1.0
36.145,15.0,2.0
28.39333333333333,9.5,1.0
28.834736842105258,65.54054054054055,1.0
11.6075,54.0,0.0
30.77159574468086,52.17391304347826,1.0
30.044767441860465,56.357142857142854,1.0
20.395,17.0,0.0
28.16166666666666,56.65853658536585,1.0
29.592272727272736,72.59375,1.0
35.66,16.0,2.0
28.599433962264147,44.69230769230769,1.0
26.8375,12.0,
37.715,23.0,2.0
32.24,9.5,1.0
22.645,5.0,1.0
28.6825,35.0,1.0
12.127500000000001,31.0,0.0
24.728333333333335,15.5,1.0
31.975243902439015,60.175,1.0
14.43,24.0,0.0
30.134361702127656,51.23913043478261,1.0
32.86,8.0,1.0
33.6025,17.0,1.0
20.197499999999998,10.0,0.0
29.186025641025637,61.31578947368421,1.0
27.585,12.0,1.0
32.00424528301886,45.5,1.0
28.484555555555563,49.68181818181818,1.0
32.8095,62.23076923076923,1.0
30.533874999999995,60.30769230769231,1.0
27.514999999999993,63.36842105263158,1.0
28.902500000000003,30.0,1.0
35.587500000000006,40.0,
32.216944444444444,64.34285714285714,1.0
32.44326086956521,53.82222222222222,1.0
42.6275,16.0,11.0
31.071999999999996,52.94871794871795,1.0
19.1625,46.0,0.0
20.5625,18.0,0.0
31.8875,55.0,1.0
21.494999999999997,11.0,
30.700465116279073,56.976190476190474,1.0
35.2775,5.0,
27.9625,65.65714285714286,1.0
26.13,6.0,1.0
43.432500000000005,22.0,11.0
32.034680851063825,51.391304347826086,1.0
16.04,45.0,0.0
27.361666666666668,33.0,1.0
29.72943181818181,52.46511627906977,1.0
30.73,22.5,1.0
23.5825,6.0,1.0
29.606125,62.23076923076923,1.0
35.3575,29.0,2.0
28.579857142857144,69.44117647058823,1.0
33.9875,33.0,2.0
28.737407407407414,43.320754716981135,1.0
21.12,6.0,
29.07405405405406,60.861111111111114,1.0
36.156666666666666,31.5,2.0
32.8625,55.0,1.0
21.65,3.0,1.0
29.933255813953487,57.023809523809526,1.0
34.69,25.0,2.0
34.9725,7.0,2.0
41.665,22.0,
17.6875,8.0,
25.7275,18.0,1.0
50.8825,6.0,11.0
22.253333333333334,17.5,1.0
17.6475,16.0,0.0
39.15833333333333,16.5,2.0
31.660480769230762,46.745098039215684,1.0
33.3925,22.0,1.0
32.67666666666667,67.37142857142857,1.0
26.121829268292686,57.1,1.0
25.2725,28.0,1.0
31.62557142857143,70.29411764705883,1.0
28.331931818181825,56.093023255813954,1.0
20.01,37.0,0.0
24.175,6.0,1.0
34.61,5.0,2.0
28.802999999999994,49.15909090909091,1.0
32.085,17.0,1.0
29.6525,15.0,
15.504999999999999,6.0,0.0
28.185000000000002,56.05128205128205,1.0
33.141666666666666,24.0,1.0
36.805,14.0,
18.3075,12.0,
40.2575,12.0,2.0
30.86195121951219,59.125,1.0
28.57756410256411,63.026315789473685,1.0
17.33,17.0,0.0
32.67,12.666666666666666,1.0
33.80777777777778,65.02857142857142,2.0
29.768333333333334,28.5,1.0
18.935000000000002,5.0,0.0
24.1,8.0,
31.37958333333334,47.212765957446805,1.0
31.16275510204082,49.6875,1.0
31.846219512195116,58.5,1.0
31.149489795918363,47.916666666666664,1.0
23.08625,14.0,1.0
38.4475,2.0,2.0
32.823,49.224489795918366,1.0
29.0775,54.0,1.0
23.365000000000002,25.0,1.0
37.675,4.0,2.0
30.1625,27.0,1.0
12.875,4.0,
32.405,23.5,1.0
21.77,2.0,1.0
29.4575,10.0,
26.80666666666667,23.5,1.0
44.11,30.0,11.0
32.325,7.0,
25.72361111111112,63.82857142857143,1.0
29.3125,20.0,1.0
22.215,12.666666666666666,1.0
31.976666666666663,16.5,1.0
26.47,11.5,1.0
44.322500000000005,7.0,11.0
18.9675,6.0,0.0
29.03974999999999,58.8974358974359,1.0
29.672812500000003,50.744680851063826,1.0
27.47244186046512,53.26190476190476,1.0
22.4875,9.0,1.0
26.122500000000002,17.0,1.0
30.167386363636357,55.883720930232556,1.0
32.41297619047621,56.75609756097561,1.0
27.897685185185193,44.886792452830186,1.0
31.00637931034483,83.85714285714286,1.0
33.589999999999996,32.5,1.0
40.70666666666667,27.5,2.0
33.5725,41.0,1.0
24.6275,3.0,1.0
30.92142857142857,58.8780487804878,1.0
32.50321428571427,58.97560975609756,1.0
29.415,54.72727272727273,1.0
29.17,16.666666666666668,1.0
30.87488095238095,54.63414634146341,1.0
27.675,24.0,1.0
33.715,14.0,
26.959999999999997,31.0,1.0
20.0925,40.0,0.0
39.197500000000005,37.0,2.0
31.317500000000003,11.0,1.0
23.03,32.0,1.0
34.69,21.5,2.0
24.06,7.0,1.0
21.61,17.0,1.0
29.76855555555556,53.72727272727273,1.0
21.8,25.0,1.0
38.51666666666667,20.5,2.0
32.5225,4.0,1.0
29.58,21.0,1.0
28.375,8.5,
31.411808510638302,52.17391304347826,1.0
29.21436363636364,39.18518518518518,1.0
39.635,32.0,2.0
26.375,23.0,1.0
32.016666666666666,27.0,1.0
28.908749999999998,48.95744680851064,1.0
28.536627906976744,55.57142857142857,1.0
30.1075,3.0,1.0
26.71946808510639,51.93478260869565,1.0
29.25418604651162,56.857142857142854,1.0
39.92,23.5,2.0
27.613714285714288,66.0,1.0
22.112499999999997,4.0,1.0
30.854999999999997,57.095238095238095,1.0
29.203548387096774,79.5,1.0
29.729999999999997,11.0,
16.82,26.0,0.0
24.383333333333336,10.0,1.0
37.0375,2.0,2.0
26.27,10.0,
27.96928571428571,42.56363636363636,1.0
30.199166666666663,55.46341463414634,1.0
12.9225,5.0,
28.053444444444448,50.0,1.0
29.480952380952388,58.19512195121951,1.0
28.372500000000002,39.0,1.0
29.509456521739136,52.24444444444445,1.0
22.39833333333333,32.5,1.0
25.13,46.0,1.0
30.441222222222223,54.20454545454545,1.0
27.257142857142856,57.68292682926829,1.0
28.43355263157895,63.513513513513516,1.0
18.044999999999998,20.0,0.0
32.732934782608694,52.91111111111111,1.0
29.651836734693884,49.75,1.0
29.3030612244898,49.270833333333336,1.0
32.05398148148149,42.81132075471698,1.0
26.7459375,50.46808510638298,1.0
28.6,7.0,1.0
33.22727272727273,53.97674418604651,1.0
18.267500000000002,18.0,
28.780660377358497,46.73076923076923,1.0
34.4625,15.0,
28.2,9.0,1.0
31.640227272727273,55.58139534883721,1.0
34.195609756097554,60.425,2.0
30.837169811320752,45.55769230769231,1.0
25.557499999999997,13.0,1.0
29.6067,49.61224489795919,1.0
29.780666666666665,53.36363636363637,1.0
57.417500000000004,36.0,11.0
29.415789473684203,42.19642857142857,1.0
27.14,32.0,1.0
29.65872093023256,56.404761904761905,1.0
31.942653061224487,47.333333333333336,1.0
27.703958333333336,50.787234042553195,1.0
23.785,13.0,1.0
26.07,1.0,1.0
37.1075,15.0,
32.82628205128205,56.81578947368421,1.0
38.9525,12.0,2.0
29.387692307692298,45.8235294117647,1.0
30.566707317073167,58.425,1.0
31.72635135135135,67.22222222222223,1.0
20.46,42.0,0.0
32.165,11.0,
30.35904761904762,59.46341463414634,1.0
28.94159574468085,52.08695652173913,1.0
30.53,56.425,1.0
29.9614423076923,43.509803921568626,1.0
32.92,9.0,1.0
30.1825,5.0,
28.7175,45.0,1.0
29.671750000000003,60.38461538461539,1.0
32.949999999999996,44.0,1.0
24.347499999999997,2.0,
28.1672972972973,61.916666666666664,1.0
29.848200000000002,49.08163265306123,1.0
35.75125,9.0,2.0
28.854899999999997,49.46938775510204,1.0
37.0775,44.0,2.0
21.215,11.0,
35.6675,34.0,2.0
36.0175,15.0,2.0
36.980000000000004,11.0,2.0
29.975294117647053,72.45454545454545,1.0
22.4425,24.0,1.0
31.181836734693864,49.6875,1.0
30.4525,8.0,1.0
27.9825,27.0,1.0
21.155,15.0,1.0
26.347954545454545,54.7906976744186,1.0
31.819999999999997,16.0,
25.03333333333333,19.5,1.0
38.515,26.0,2.0
36.712500000000006,6.0,2.0
23.810000000000002,22.0,1.0
33.22957446808511,52.21739130434783,1.0
30.537547169811315,44.36538461538461,1.0
27.38333333333333,28.0,1.0
27.028026315789468,63.270270270270274,1.0
33.525,10.0,1.0
21.8775,9.0,1.0
14.018333333333333,16.0,
28.601666666666656,44.18867924528302,1.0
26.829047619047618,56.75609756097561,1.0
25.662499999999998,15.0,1.0
20.327499999999997,36.0,0.0
32.51160377358491,44.80769230769231,1.0
33.53333333333333,8.0,1.0
30.425,16.0,1.0
32.177499999999995,59.56410256410256,1.0
31.41045454545454,75.84375,1.0
23.86875,13.666666666666666,1.0
29.025250000000007,62.30769230769231,1.0
30.92,29.0,1.0
27.28351351351351,63.80555555555556,1.0
33.207499999999996,4.0,1.0
17.77,4.0,
49.894999999999996,59.0,11.0
36.8725,54.0,2.0
28.2575,17.0,1.0
32.49338235294118,71.0,1.0
33.0125,70.0,1.0
30.49020833333334,49.340425531914896,1.0
24.921666666666667,17.5,1.0
29.067352941176477,65.57575757575758,1.0
28.43311111111111,54.18181818181818,1.0
30.312058823529416,72.51515151515152,1.0
39.5375,17.0,2.0
29.356777777777783,55.27272727272727,1.0
32.322500000000005,8.0,
40.42,8.0,2.0
31.50074468085106,49.84782608695652,1.0
30.019999999999996,18.0,1.0
23.263333333333332,9.5,1.0
28.032272727272723,56.04651162790697,1.0
29.777857142857133,49.208333333333336,1.0
25.790000000000003,30.5,1.0
24.224999999999998,22.333333333333332,1.0
40.345,58.0,2.0
24.001176470588234,69.60606060606061,1.0
29.757358490566045,46.59615384615385,1.0
23.119999999999997,10.0,
27.30202127659574,51.54347826086956,1.0
26.081744186046503,56.666666666666664,1.0
41.1,15.333333333333334,2.0
24.438333333333333,25.5,1.0
28.71402439024391,60.2,1.0
30.441627906976745,57.666666666666664,1.0
25.737499999999997,26.0,1.0
29.165,11.0,1.0
30.486250000000002,72.09677419354838,1.0
28.442926829268288,53.925,1.0
36.88249999999999,35.0,
28.71,56.0,1.0
24.991794871794873,63.71052631578947,1.0
