client,frequency,recency,monetary,order_count
u_u_1104031,35.94736842105263,76,29.525769230769228,2
u_u_1104240,291.0,81,26.84,5
u_u_1105513,43.56666666666667,25,32.68274193548388,3
u_u_1107794,942.0,270,47.5275,3
u_u_1108246,64.04545454545455,24,29.839565217391304,4
u_u_1108263,48.714285714285715,84,29.410344827586208,2
u_u_1108687,51.95652173913044,187,24.31916666666667,11
u_u_1108770,1104.0,318,21.5975,2
u_u_1109181,69.57142857142857,35,31.06863636363636,8
u_u_1109804,57.916666666666664,60,29.186799999999998,4
u_u_1111455,44.09375,63,32.1851515151515,1
u_u_1111492,158.0,921,33.85,2
u_u_1112268,59.73913043478261,78,28.38520833333334,2
u_u_1114824,137.0,435,21.925,5
u_u_1115430,43.84375,41,31.50893939393939,1
u_u_1115542,335.5,340,31.683333333333334,4
u_u_1115910,91.73333333333333,51,32.0403125,8
u_u_1116142,44.65625,43,32.99696969696971,6
u_u_1116301,722.0,51,42.225,1
u_u_1116550,50.51851851851852,60,25.214999999999996,3
u_u_1117495,50.458333333333336,122,25.6696,1
u_u_1117589,55.34615384615385,39,26.873148148148147,7
u_u_1117657,47.44827586206897,51,28.477166666666665,4
u_u_1119076,81.16666666666667,35,28.573947368421052,2
u_u_1119571,595.0,600,32.46,2
u_u_1119630,53.5,81,32.68722222222221,3
u_u_1119926,41.05714285714286,54,29.551111111111116,2
u_u_1121403,47.483870967741936,24,26.31203125,4
u_u_1121797,102.0,491,33.02,6
u_u_1123714,57.32,29,27.102692307692312,1
u_u_1124544,48.0,1294,19.5375,4
u_u_1125479,157.0,840,31.49,6
u_u_1126621,44.96666666666667,57,28.879032258064527,1
u_u_1126764,62.56521739130435,59,30.548125,7
u_u_1126826,38.77777777777778,62,30.326891891891886,4
u_u_1127389,217.0,314,26.781666666666666,4
u_u_1128173,61.857142857142854,146,28.324090909090902,1
u_u_1128929,115.0,1334,32.82,5
u_u_1129532,45.225806451612904,25,28.6403125,4
u_u_1129963,39.714285714285715,79,26.015833333333333,3
u_u_1130790,57.76190476190476,210,25.876818181818184,3
u_u_1130942,57.64,40,31.275769230769228,2
u_u_1131225,44.166666666666664,118,32.01129032258064,1
u_u_1131360,54.5,100,30.398600000000002,3
u_u_1131513,57.52,57,31.5375,3
u_u_1132309,63.90909090909091,31,32.67195652173913,2
u_u_1132537,334.0,510,37.8575,3
u_u_1134338,29.0,914,23.0075,4
u_u_1135078,51.76,192,31.468076923076925,4
u_u_1135857,40.78787878787879,119,29.793088235294114,4
u_u_1135949,38.94285714285714,44,31.457361111111116,2
u_u_1137816,35.56666666666667,128,29.28903225806451,5
u_u_1138296,63.82608695652174,28,25.006875000000004,1
u_u_1139787,46.0,651,34.745,1
u_u_1141700,45.6,49,29.167096774193553,2
u_u_1141768,53.0,99,31.352222222222235,1
u_u_1141942,42.40625,90,27.37727272727272,1
u_u_1141973,49.724137931034484,52,28.624333333333336,5
u_u_1142292,48.310344827586206,49,27.68516666666668,1
u_u_1142333,54.46153846153846,70,33.45851851851852,3
u_u_1143553,368.0,720,36.255,6
u_u_1144528,52.407407407407405,65,31.54339285714286,2
u_u_1144545,59.083333333333336,33,26.2458,3
u_u_1146844,52.6,160,28.602884615384614,1
u_u_1147539,47.483870967741936,4,32.33734375000001,3
u_u_1147743,69.78947368421052,133,27.89375,2
u_u_1147821,43.806451612903224,138,33.85343749999999,3
u_u_1149038,71.10526315789474,136,24.8705,2
u_u_1150071,133.0,509,25.903333333333336,2
u_u_1152002,238.0,246,25.6675,3
u_u_1152367,69.0,28,31.531590909090912,4
u_u_1152598,51.958333333333336,116,28.2176,2
u_u_1152758,609.0,762,42.4075,9
u_u_1154242,65.6,103,34.253571428571426,2
u_u_1154498,47.07142857142857,131,29.814827586206892,1
u_u_1154880,74.27777777777777,28,27.882631578947368,1
u_u_1155168,62.45454545454545,42,40.61347826086957,2
u_u_1155948,48.73076923076923,91,28.88981481481482,2
u_u_1156110,77.44444444444444,105,26.53921052631579,5
u_u_1156797,60.708333333333336,38,29.152399999999997,4
u_u_1156860,73.77777777777777,31,25.633421052631576,6
u_u_1157262,50.8,180,31.23153846153846,3
u_u_1157677,63.10526315789474,219,29.99325,3
u_u_1157698,724.0,702,35.2825,2
u_u_1158348,81.88235294117646,63,32.53805555555556,3
u_u_1159873,59.904761904761905,91,32.312727272727265,2
u_u_1159877,53.77777777777778,27,29.664107142857144,2
u_u_1160895,59.86363636363637,169,29.23347826086957,4
u_u_1161662,55.57692307692308,24,26.779814814814813,4
u_u_1162341,45.0,97,29.59890625000001,2
u_u_1162592,53.44444444444444,29,32.511607142857144,4
u_u_1163097,31.666666666666668,213,29.647499999999997,7
u_u_1163117,64.27272727272727,36,34.26195652173913,3
u_u_1163577,63.95454545454545,73,29.573043478260864,5
u_u_1164311,62.47826086956522,27,28.676249999999996,1
u_u_1164504,86.875,53,26.274411764705885,2
u_u_1165167,39.93939393939394,116,29.567941176470587,4
u_u_1165564,61.56521739130435,27,30.62,1
u_u_1165664,72.42105263157895,43,29.279000000000003,5
u_u_1166871,237.5,387,30.195000000000004,1
u_u_1167123,44.61290322580645,31,34.2359375,9
u_u_1167550,598.0,150,26.923333333333332,1
u_u_1167928,59.083333333333336,61,28.066,6
u_u_1168586,64.0909090909091,77,32.49956521739131,3
u_u_1169423,43.09090909090909,33,30.47205882352941,1
u_u_1169827,45.310344827586206,161,31.64966666666667,2
u_u_1170039,215.0,147,35.215,3
u_u_1171460,51.61538461538461,63,34.64851851851853,2
u_u_1172138,1174.0,266,19.7975,1
u_u_1172383,774.0,595,27.892500000000002,4
u_u_1172624,49.214285714285715,97,27.713275862068965,4
u_u_1173041,39.1764705882353,62,30.704714285714264,4
u_u_1173072,39.529411764705884,110,29.80471428571429,2
u_u_1173931,73.35,20,31.253095238095224,2
u_u_1174080,57.5,77,32.252599999999994,5
u_u_1174209,58.2,37,29.41673076923077,2
u_u_1174437,336.0,0,32.302,4
u_u_1174493,65.38095238095238,105,31.81113636363637,1
u_u_1175473,846.0,192,23.505,2
u_u_1175520,657.0,481,24.205,1
u_u_1177259,52.0,108,29.14611111111112,1
u_u_1177265,63.42857142857143,118,29.583409090909093,4
u_u_1178379,226.0,1105,37.19,3
u_u_1179379,57.6,50,31.158653846153843,3
u_u_1179803,139.0,869,19.807499999999997,6
u_u_1180534,43.72727272727273,46,31.845294117647065,4
u_u_1180601,72.4,30,29.115238095238098,2
u_u_1180611,56.08,78,31.263653846153847,2
u_u_1180753,303.0,244,33.5325,2
u_u_1182015,39.8,51,29.943333333333328,5
u_u_1182410,1032.0,311,41.8825,2
u_u_1182503,49.86206896551724,29,34.408833333333334,3
u_u_1184300,56.26923076923077,34,30.05907407407408,2
u_u_1185044,59.666666666666664,101,25.033863636363638,3
u_u_1185108,721.0,565,28.525,6
u_u_1185251,60.72727272727273,75,27.41695652173913,3
u_u_1185429,64.0952380952381,122,29.180909090909086,2
u_u_1185626,44.12903225806452,116,29.532968749999995,5
u_u_1186964,47.63333333333333,66,27.210483870967742,5
u_u_1187518,1252.0,147,19.662499999999998,3
u_u_1187603,49.62068965517241,39,29.510499999999997,2
u_u_1188030,52.22222222222222,50,30.919285714285706,2
u_u_1188275,56.53846153846154,27,28.297222222222217,4
u_u_1188291,266.0,531,26.39166666666667,2
u_u_1188512,64.04347826086956,26,25.92145833333333,4
u_u_1188935,69.1,115,27.018571428571427,2
u_u_1190059,253.5,865,31.176666666666666,6
u_u_1192206,69.94736842105263,74,35.203500000000005,4
u_u_1192614,42.07692307692308,177,28.306666666666665,4
u_u_1194013,53.92,30,31.662115384615387,1
u_u_1195653,54.84,99,25.54153846153846,3
u_u_1196994,1215.0,146,23.4375,3
u_u_1197015,63.61904761904762,145,33.74,3
u_u_1197688,56.24,57,28.75653846153846,1
u_u_1198121,53.92307692307692,68,30.10537037037037,1
u_u_1199600,15.0,578,28.380000000000003,3
u_u_1200481,66.61904761904762,0,31.375909090909094,3
u_u_1200520,54.375,92,26.881799999999995,3
u_u_1201227,65.0952380952381,30,29.706590909090906,5
u_u_1201675,51.74074074074074,75,27.458928571428576,2
u_u_1202067,56.791666666666664,80,29.152199999999993,3
u_u_1202896,65.72727272727273,33,26.543260869565223,2
u_u_1203321,71.78947368421052,35,28.888499999999993,5
u_u_1204279,64.95238095238095,108,32.129318181818185,3
u_u_1205310,57.958333333333336,57,30.539200000000005,3
u_u_1206280,838.0,533,10.975,1
u_u_1206286,389.0,866,28.495,2
u_u_1206932,42.84375,98,29.961818181818185,2
u_u_1208588,56.68,80,34.053846153846145,5
u_u_1209066,45.58064516129032,49,33.61328125,3
u_u_1210230,1104.0,5,26.82,1
u_u_1210655,654.0,556,36.2975,3
u_u_1211319,48.241379310344826,63,30.771833333333333,5
u_u_1212842,514.0,764,23.245,1
u_u_1214234,46.793103448275865,92,27.568166666666666,1
u_u_1215330,621.0,266,22.680000000000003,6
u_u_1215338,63.55,206,30.123571428571424,4
u_u_1215577,52.03703703703704,68,30.384107142857147,5
u_u_1216875,377.0,1092,45.2725,1
u_u_1217786,36.17142857142857,91,32.00416666666667,4
u_u_1218357,42.5,30,32.57157142857142,1
u_u_1218479,53.08,125,32.100769230769224,2
u_u_1219102,192.0,1200,14.91,5
u_u_1219814,41.542857142857144,32,29.41611111111111,1
u_u_1221982,61.86363636363637,43,26.60673913043478,2
u_u_1222132,41.55882352941177,37,33.193000000000005,10
u_u_1222522,51.51851851851852,34,28.043214285714296,3
u_u_1223289,50.0,50,32.42892857142857,4
u_u_1223440,1035.0,123,45.0975,5
u_u_1224026,63.391304347826086,24,29.38208333333333,4
u_u_1224261,64.04545454545455,29,25.430869565217385,3
u_u_1225766,53.73076923076923,24,31.60518518518518,3
u_u_1226566,38.05714285714286,118,31.081249999999997,2
u_u_1227025,59.708333333333336,40,27.8744,3
u_u_1227317,53.53846153846154,107,29.317222222222213,1
u_u_1229515,47.75,118,29.463448275862074,3
u_u_1230333,304.6666666666667,458,25.636249999999997,5
u_u_1231626,75.63157894736842,37,29.965999999999998,8
u_u_1231647,63.38095238095238,121,27.625,3
u_u_1231722,634.5,7,23.930000000000003,5
u_u_1233099,47.06666666666667,82,29.38290322580645,1
u_u_1233596,1102.0,103,27.134999999999998,2
u_u_1233789,62.73913043478261,54,27.4375,4
u_u_1234137,44.5,64,29.679848484848492,2
u_u_1235441,31.0,253,37.335,4
u_u_1235501,55.32,66,24.15634615384615,4
u_u_1237555,36.37837837837838,80,34.71407894736843,2
u_u_1237794,53.61538461538461,74,28.66999999999999,1
u_u_1238211,61.21739130434783,80,29.83375,5
u_u_1238434,50.55555555555556,116,28.162857142857142,1
u_u_1238591,51.32142857142857,39,32.45293103448275,3
u_u_1238717,41.666666666666664,64,27.425147058823526,2
u_u_1239502,54.36363636363637,57,34.44086956521738,5
u_u_1239751,69.0,124,33.488749999999996,5
u_u_1240530,50.892857142857146,51,26.856034482758623,3
u_u_1241342,49.724137931034484,33,28.81033333333334,2
u_u_1241563,38.0,337,19.9975,1
u_u_1242966,39.97142857142857,79,32.14083333333333,2
u_u_1244009,42.193548387096776,56,31.09640625,4
u_u_1244913,45.41379310344828,24,31.9615,3
u_u_1245147,71.55555555555556,184,29.409473684210532,5
u_u_1245190,52.08695652173913,148,31.286874999999995,2
u_u_1245753,61.476190476190474,181,32.3575,2
u_u_1245804,50.57692307692308,163,27.948333333333334,3
u_u_1247415,75.88888888888889,43,28.581578947368417,4
u_u_1247604,47.57142857142857,69,28.70137931034482,2
u_u_1248597,53.88,129,28.551153846153845,1
u_u_1249015,68.61111111111111,182,24.11657894736842,2
u_u_1249288,64.52380952380952,49,30.458409090909086,5
u_u_1249966,63.65217391304348,10,27.068541666666665,5
u_u_1250170,55.130434782608695,171,31.25375,5
u_u_1250181,38.91891891891892,49,29.304736842105257,7
u_u_1251044,496.3333333333333,13,42.105,2
u_u_1251279,737.0,56,41.7275,1
u_u_1252615,404.5,331,27.265,6
u_u_1253578,41.666666666666664,53,30.64073529411765,3
u_u_1253713,48.69230769230769,215,27.556111111111107,4
u_u_1253965,57.541666666666664,25,24.463399999999996,2
u_u_1254097,85.25,56,29.96911764705882,3
u_u_1255044,59.65217391304348,40,26.846666666666664,5
u_u_1255333,72.8,37,30.193095238095243,3
u_u_1255691,47.93333333333333,24,30.23790322580646,6
u_u_1258047,62.89473684210526,269,27.15749999999999,2
u_u_1258206,53.4,58,30.51923076923077,4
u_u_1258349,58.2,25,33.84576923076923,1
u_u_1258413,72.55,50,30.886428571428578,2
u_u_1258446,489.0,24,21.8075,1
u_u_1258652,38.371428571428574,122,32.87222222222223,1
u_u_1258775,60.75,25,34.3396,1
u_u_1259997,567.5,74,47.839999999999996,5
u_u_1260564,51.74074074074074,31,33.27696428571429,5
u_u_1260920,53.81481481481482,30,31.39107142857144,4
u_u_1261191,301.0,339,10.82,1
u_u_1261550,54.72,98,32.68134615384616,2
u_u_1261852,358.0,891,39.015,3
u_u_1262029,45.3125,25,30.307878787878792,2
u_u_1262732,64.42857142857143,89,34.34022727272727,2
u_u_1263037,42.4375,108,22.215757575757575,3
u_u_1263334,51.4,120,34.574423076923075,5
u_u_1264043,55.083333333333336,36,32.474399999999996,3
u_u_1264291,49.42857142857143,88,27.797241379310346,2
u_u_1264875,48.310344827586206,86,34.0045,3
u_u_1264992,698.0,293,19.1,3
u_u_1265856,176.0,1285,36.057500000000005,4
u_u_1266016,60.375,25,30.904,4
u_u_1267364,401.0,781,19.512500000000003,1
u_u_1267588,56.30434782608695,146,32.48270833333333,1
u_u_1267878,62.04545454545455,123,27.871956521739122,6
u_u_1268364,49.888888888888886,123,29.328571428571426,2
u_u_1269299,818.0,528,32.5975,7
u_u_1269458,66.45454545454545,32,32.11217391304347,2
u_u_1269715,741.0,728,13.34,2
u_u_1270435,76.78947368421052,41,24.967250000000003,5
u_u_1272263,754.0,499,32.2425,4
u_u_1272264,59.125,55,24.895399999999995,2
u_u_1272302,48.92857142857143,107,27.432413793103446,2
u_u_1273198,728.0,184,38.6175,2
u_u_1273606,270.5,453,38.37833333333333,4
u_u_1273687,54.91304347826087,74,30.422708333333336,2
u_u_1274027,334.5,249,33.42166666666666,1
u_u_1274035,61.31818181818182,109,30.94282608695652,3
u_u_1275240,48.93103448275862,40,34.8885,7
u_u_1275851,367.0,712,49.0025,1
u_u_1276920,56.23076923076923,31,29.024814814814825,4
u_u_1277299,48.689655172413794,46,31.56016666666666,6
u_u_1277355,45.58620689655172,166,29.226166666666675,1
u_u_1278357,611.5,149,26.198333333333334,5
u_u_1278689,54.083333333333336,150,29.0754,1
u_u_1279101,52.18518518518518,29,36.2025,6
u_u_1279472,39.25,24,27.138918918918925,3
u_u_1279992,52.2,61,31.125576923076917,3
u_u_1280290,152.5,968,32.27833333333333,6
u_u_1280436,42.3235294117647,25,29.299714285714288,8
u_u_1281134,371.0,127,25.478333333333335,5
u_u_1282173,39.96969696969697,27,29.63485294117647,1
u_u_1282922,51.82608695652174,192,34.30020833333333,5
u_u_1284251,328.0,456,37.653333333333336,4
u_u_1284598,52.142857142857146,25,27.973448275862072,1
u_u_1284896,51.74074074074074,76,27.978035714285717,3
u_u_1285347,61.1,216,31.6404761904762,2
u_u_1285647,50.82142857142857,56,28.10896551724138,4
u_u_1285949,68.47619047619048,33,34.37795454545454,3
u_u_1286717,64.52631578947368,265,30.154999999999994,2
u_u_1286798,58.916666666666664,40,31.103799999999996,2
u_u_1286974,473.0,824,37.894999999999996,1
u_u_1288378,51.75,32,32.41862068965517,5
u_u_1288488,60.869565217391305,62,29.70458333333333,3
u_u_1288589,64.95,81,30.100714285714286,2
u_u_1288971,55.44,24,27.385192307692304,5
u_u_1291416,52.51851851851852,38,33.60017857142858,1
u_u_1292947,1258.0,234,35.565,2
u_u_1295686,71.94736842105263,72,26.420750000000005,3
u_u_1295748,54.714285714285715,140,28.349545454545453,5
u_u_1297353,639.0,202,36.9575,3
u_u_1298888,50.714285714285715,28,35.81879310344827,3
u_u_1300135,72.2,27,27.98119047619047,5
u_u_1300181,179.0,1249,35.43,4
u_u_1300301,41.17142857142857,38,27.392638888888897,4
u_u_1300339,48.58620689655172,81,29.785833333333333,3
u_u_1300548,111.0,53,38.99964285714286,2
u_u_1301840,77.0,461,25.802500000000002,1
u_u_1303026,141.0,485,29.564999999999998,2
u_u_1304350,47.888888888888886,81,30.952678571428574,2
u_u_1304907,46.206896551724135,27,28.821,2
u_u_1305612,46.03333333333333,99,32.09435483870968,5
u_u_1307028,42.088235294117645,31,31.91700000000001,2
u_u_1307299,59.208333333333336,74,27.569800000000004,1
u_u_1307397,827.0,96,37.2775,4
u_u_1308123,31.0,1352,19.935000000000002,4
u_u_1308565,56.73913043478261,70,28.540833333333335,4
u_u_1309196,73.2,27,25.326666666666668,6
u_u_1309917,48.73076923076923,124,30.33370370370371,9
u_u_1310977,504.5,122,27.200000000000003,6
u_u_1311043,53.875,81,28.1516,3
u_u_1311629,51.22222222222222,81,27.759642857142847,2
u_u_1311659,59.666666666666664,45,28.924,1
u_u_1312620,74.0,57,26.692749999999997,1
u_u_1313331,1022.0,420,39.212500000000006,5
u_u_1314340,45.4375,40,26.906212121212125,2
u_u_1315966,54.16,65,33.85096153846154,2
u_u_1316154,69.94736842105263,91,31.169750000000004,4
u_u_1316517,48.310344827586206,29,29.06866666666667,2
u_u_1317162,380.0,4,30.637500000000003,2
u_u_1318083,59.04347826086956,82,30.76895833333334,2
u_u_1319081,60.26086956521739,88,28.727083333333336,3
u_u_1319181,65.54545454545455,39,30.027391304347827,5
u_u_1319432,74.41176470588235,208,30.601388888888884,1
u_u_1319805,46.7,76,28.900806451612908,5
u_u_1320171,57.04545454545455,115,29.55869565217392,9
u_u_1320508,90.1875,33,39.184999999999995,2
u_u_1320629,169.0,573,19.52333333333333,2
u_u_1321227,686.0,92,32.269999999999996,4
u_u_1321584,282.0,661,41.417500000000004,4
u_u_1321823,719.0,773,27.985,4
u_u_1322225,43.78125,42,32.83272727272727,5
u_u_1322578,40.25714285714286,26,32.05499999999999,8
u_u_1323681,55.583333333333336,98,26.1586,2
u_u_1324861,47.9,47,31.1533870967742,3
u_u_1324917,64.6470588235294,325,35.27694444444445,1
u_u_1324921,48.642857142857146,93,34.081206896551734,1
u_u_1325770,50.42307692307692,150,29.237407407407403,4
u_u_1327913,52.0,114,23.68055555555556,4
u_u_1329241,55.80769230769231,43,30.025555555555552,5
u_u_1330938,90.14285714285714,185,34.936,5
u_u_1331490,42.57575757575758,28,24.62529411764706,6
u_u_1331703,64.13636363636364,75,33.545434782608694,1
u_u_1332296,75.70588235294117,207,25.027777777777775,2
u_u_1332505,55.26923076923077,44,31.468888888888888,4
u_u_1332807,63.421052631578945,220,29.1695,1
u_u_1333260,104.0,147,30.603571428571428,3
u_u_1333884,57.59090909090909,91,33.82065217391305,3
u_u_1334142,59.0,562,34.192499999999995,6
u_u_1334826,43.60606060606061,53,28.286617647058822,2
u_u_1335654,50.06896551724138,43,29.400499999999997,2
u_u_1336127,63.78947368421053,100,28.0705,5
u_u_1337676,47.827586206896555,76,26.001833333333327,4
u_u_1338325,218.0,580,25.803749999999997,2
u_u_1339273,46.93103448275862,80,31.8095,3
u_u_1339678,343.0,444,32.98,2
u_u_1339789,39.911764705882355,44,29.286571428571435,5
u_u_1339857,754.0,194,19.455,1
u_u_1339871,50.6551724137931,31,28.859666666666666,1
u_u_1340648,64.18181818181819,68,34.99543478260869,2
u_u_1341059,694.0,291,37.3525,2
u_u_1342830,58.875,64,31.056999999999995,5
u_u_1343491,53.22222222222222,56,26.460000000000004,3
u_u_1343943,74.0,68,28.974999999999998,2
u_u_1345182,58.24,40,27.449807692307694,3
u_u_1345488,108.0,1040,54.565,3
u_u_1345968,46.67857142857143,60,28.54862068965517,4
u_u_1347063,42.696969696969695,45,30.099264705882348,6
u_u_1347304,44.233333333333334,94,28.65967741935484,7
u_u_1347961,53.22222222222222,36,27.938750000000002,3
u_u_1348457,51.32,164,29.399038461538467,6
u_u_1348487,146.0,982,45.775,5
u_u_1349324,63.47826086956522,24,26.703958333333336,3
u_u_1350166,413.0,769,14.91,3
u_u_1350703,62.63636363636363,111,33.002826086956524,6
u_u_1350748,68.5,29,23.579473684210527,3
u_u_1351295,58.08,25,31.946153846153848,4
u_u_1354180,51.333333333333336,53,28.452500000000004,3
u_u_1354258,54.23076923076923,56,26.481111111111108,5
u_u_1354327,47.53333333333333,32,30.03854838709678,5
u_u_1354705,56.27272727272727,47,26.60934782608696,2
u_u_1355712,66.15,174,34.01785714285714,2
u_u_1357940,59.31818181818182,97,29.41282608695652,1
u_u_1359426,383.5,245,37.25666666666667,13
u_u_1359771,87.6,122,31.418125,1
u_u_1359841,53.333333333333336,38,29.11642857142857,2
u_u_1360056,59.85,121,29.895238095238103,2
u_u_1360479,597.5,274,31.323333333333334,4
u_u_1360607,77.23529411764706,177,24.759722222222223,2
u_u_1361350,72.25,28,28.123809523809523,4
u_u_1361612,63.95,169,27.46619047619047,3
u_u_1362189,67.47368421052632,53,29.804249999999996,2
u_u_1362346,62.21739130434783,39,36.46687500000001,4
u_u_1362662,43.74193548387097,119,28.95171875,2
u_u_1363040,51.25,39,28.141206896551722,1
u_u_1363179,627.0,605,12.850000000000001,2
u_u_1363241,318.5,637,26.17833333333333,3
u_u_1364195,21.0,507,35.5375,7
u_u_1365165,59.82608695652174,55,29.038750000000004,6
u_u_1367265,55.61538461538461,43,28.306666666666676,2
u_u_1368335,60.63636363636363,59,26.72434782608696,2
u_u_1368690,49.58620689655172,49,31.56966666666666,6
u_u_1370444,40.76470588235294,92,28.230857142857136,1
u_u_1370931,65.33333333333333,62,27.25818181818182,3
u_u_1371746,129.0,1300,11.19,4
u_u_1372470,105.6923076923077,38,23.35964285714286,9
u_u_1372903,36.9375,262,28.553939393939395,6
u_u_1373486,56.5,94,28.2998,4
u_u_1373627,52.407407407407405,37,31.366964285714285,2
u_u_1374606,57.208333333333336,110,31.89820000000001,5
u_u_1377083,63.27272727272727,68,31.508043478260863,4
u_u_1378172,58.041666666666664,89,32.738600000000005,4
u_u_1378605,60.75,30,27.735399999999995,2
u_u_1378944,61.6,89,29.845952380952387,2
u_u_1379103,197.0,1147,37.7225,4
u_u_1379334,58.6,26,30.96365384615385,4
u_u_1380887,59.0,108,33.61270833333334,1
u_u_1381043,59.833333333333336,24,27.168000000000003,1
u_u_1381474,43.36666666666667,60,27.982258064516127,2
u_u_1382534,61.63636363636363,45,27.14652173913043,4
u_u_1386066,59.904761904761905,129,29.542272727272724,6
u_u_1386876,42.60606060606061,89,32.476764705882346,3
u_u_1387122,60.333333333333336,15,28.783999999999995,4
u_u_1387271,40.02857142857143,91,29.942500000000003,2
u_u_1387489,50.370370370370374,38,30.38017857142857,3
u_u_1387775,94.07142857142857,122,29.235,3
u_u_1387844,50.0,89,31.562857142857148,1
u_u_1389824,420.3333333333333,120,45.325,3
u_u_1392766,49.22222222222222,27,28.49375,2
u_u_1393170,51.035714285714285,63,32.953620689655175,3
u_u_1394784,57.0,42,26.59519230769231,2
u_u_1396577,51.67857142857143,29,24.539827586206897,3
u_u_1397630,49.357142857142854,68,31.10362068965517,1
u_u_1397641,41.628571428571426,38,28.622222222222224,1
u_u_1398197,49.172413793103445,43,34.30800000000001,2
u_u_1398890,50.88,175,30.97384615384615,2
u_u_1399000,63.31818181818182,92,33.587173913043465,1
u_u_1399267,70.21052631578948,56,27.590000000000003,2
u_u_1401280,40.63333333333333,128,28.668548387096774,4
u_u_1401817,33.0,1346,21.302500000000002,1
u_u_1402235,503.0,565,29.009999999999998,3
u_u_1403549,42.303030303030305,99,29.266176470588242,1
u_u_1404383,61.90909090909091,45,32.77543478260869,1
u_u_1404486,59.04347826086956,72,30.982708333333335,1
u_u_1404689,60.30434782608695,50,30.96583333333334,5
u_u_1405546,56.458333333333336,99,28.8568,4
u_u_1406173,58.72727272727273,158,31.74173913043477,1
u_u_1406174,174.0,411,34.089999999999996,5
u_u_1407338,52.5,24,26.10258620689655,4
u_u_1407682,56.5,24,30.547777777777778,1
u_u_1407786,67.52631578947368,194,29.356749999999998,3
u_u_1408715,57.69565217391305,118,22.536875,10
u_u_1409268,251.5,628,30.56833333333333,2
u_u_1409596,58.45454545454545,124,27.024347826086956,2
u_u_1410866,38.25,52,28.33878378378378,4
u_u_1411420,49.86206896551724,29,28.328333333333326,3
u_u_1411682,83.625,64,31.614999999999995,6
u_u_1411688,56.083333333333336,28,31.807799999999993,4
u_u_1412187,50.214285714285715,50,26.862758620689657,5
u_u_1412373,533.0,676,38.08,3
u_u_1413319,63.38095238095238,81,29.56068181818182,7
u_u_1413593,46.93103448275862,96,30.267999999999997,2
u_u_1413921,63.94736842105263,117,29.748,3
u_u_1413989,55.38461538461539,34,30.692222222222224,8
u_u_1414236,47.73076923076923,92,34.07925925925926,1
u_u_1414996,54.57692307692308,33,29.3912962962963,2
u_u_1417063,76.0,1059,39.120000000000005,4
u_u_1417391,501.0,362,9.4175,2
u_u_1418441,571.0,53,32.6025,1
u_u_1420608,53.96153846153846,80,29.05185185185185,3
u_u_1420894,211.0,944,19.6675,1
u_u_1420938,48.758620689655174,79,27.219,4
u_u_1423149,192.0,397,16.573333333333334,1
u_u_1424875,58.916666666666664,67,27.4698,1
u_u_1425470,64.28571428571429,146,32.74613636363636,3
u_u_1426785,53.458333333333336,117,29.6316,4
u_u_1427513,73.84210526315789,53,27.94875,4
u_u_1428355,57.28,27,30.993269230769233,2
u_u_1428500,45.36666666666667,110,29.247096774193555,4
u_u_1429466,652.0,121,29.885,2
u_u_1430372,71.36842105263158,61,24.708249999999996,2
u_u_1431053,62.85,220,26.701190476190472,1
u_u_1431250,53.76923076923077,49,28.43351851851852,2
u_u_1431328,57.84,32,31.876153846153848,3
u_u_1431472,44.53125,46,32.11015151515151,5
u_u_1431587,47.25,94,27.976551724137934,1
u_u_1431990,60.69565217391305,27,26.63791666666667,3
u_u_1432111,59.90909090909091,55,30.359565217391303,5
u_u_1432488,57.958333333333336,34,32.6586,2
u_u_1435116,50.25925925925926,62,32.410892857142855,3
u_u_1439598,48.392857142857146,32,28.91396551724138,2
u_u_1441210,66.85,127,31.37261904761905,4
u_u_1441575,44.63333333333333,57,29.15064516129032,2
u_u_1441960,53.875,26,30.588,4
u_u_1443044,54.833333333333336,154,26.916800000000002,7
u_u_1444019,46.733333333333334,62,30.192741935483873,5
u_u_1444275,70.57894736842105,119,30.954499999999996,3
u_u_1446201,41.02857142857143,24,31.960972222222235,4
u_u_1447624,70.65,54,33.987857142857145,2
u_u_1448418,48.9,30,28.177741935483866,1
u_u_1448450,49.535714285714285,44,28.765344827586194,3
u_u_1449258,51.42857142857143,43,30.81224137931034,4
u_u_1449279,166.0,656,30.35375,3
u_u_1449856,50.888888888888886,120,33.035,4
u_u_1450191,69.65,36,28.611904761904768,3
u_u_1450330,445.0,601,31.0625,4
u_u_1450402,54.16,43,33.24615384615385,4
u_u_1450558,49.8,3,27.67693548387097,3
u_u_1450838,87.0625,46,31.243529411764705,1
u_u_1451823,51.57142857142857,40,29.559137931034492,5
u_u_1451997,61.22727272727273,28,28.97108695652174,1
u_u_1453038,67.42857142857143,24,29.385227272727267,4
u_u_1453188,44.3125,24,29.894999999999996,2
u_u_1453952,52.407407407407405,55,32.57089285714285,4
u_u_1454516,43.96551724137931,70,33.463,7
u_u_1454721,1328.0,52,27.2425,5
u_u_1454757,54.791666666666664,138,25.4796,5
u_u_1454775,56.291666666666664,137,31.3066,6
u_u_1455130,95.53846153846153,48,28.153571428571432,5
u_u_1455611,46.54838709677419,29,29.0978125,5
u_u_1455642,59.77272727272727,24,25.71826086956522,1
u_u_1456168,61.09090909090909,103,31.086304347826083,4
u_u_1456296,175.0,1044,40.545,1
