,hours,product,order_count,product_order_count_rank,hourly_total_orders,hourly_order_ratio
3653,18,p_146,533,109,16963,0.03142132877439132
3654,18,p_147,546,66,16963,0.032187702646937454
3655,18,p_148,539,89,16963,0.03177503979248954
3656,18,p_149,558,32,16963,0.03289512468313388
3657,18,p_15,542,78,16963,0.03195189530153864
3658,18,p_150,576,6,16963,0.03395625773742852
3659,18,p_151,566,16,16963,0.033366739373931496
3660,18,p_152,549,55,16963,0.03236455815598656
3661,18,p_153,509,171,16963,0.030006484701998466
3662,18,p_154,501,185,16963,0.02953487001120085
3663,18,p_155,507,174,16963,0.029888581029299064
3664,18,p_156,528,126,16963,0.03112656959264281
3665,18,p_157,503,182,16963,0.029652773683900253
3666,18,p_158,515,153,16963,0.03036019572009668
3667,18,p_159,559,31,16963,0.03295407651948358
3668,18,p_16,532,111,16963,0.03136237693804162
3669,18,p_160,540,84,16963,0.03183399162883924
3670,18,p_161,550,49,16963,0.03242350999233626
3671,18,p_162,563,21,16963,0.03318988386488239
3672,18,p_163,529,119,16963,0.031185521428992512
3673,18,p_164,545,68,16963,0.03212875081058775
3674,18,p_165,563,22,16963,0.03318988386488239
3675,18,p_166,551,46,16963,0.032482461828685964
3676,18,p_167,512,163,16963,0.030183340211047575
3677,18,p_168,557,33,16963,0.032836172846784174
3678,18,p_169,567,11,16963,0.0334256912102812
3679,18,p_17,521,139,16963,0.030713906738194893
3680,18,p_170,514,158,16963,0.03030124388374698
3681,18,p_171,509,172,16963,0.030006484701998466
3682,18,p_172,538,92,16963,0.03171608795613983
3683,18,p_173,527,130,16963,0.03106761775629311
3684,18,p_174,542,79,16963,0.03195189530153864
3685,18,p_175,511,168,16963,0.030124388374697872
3686,18,p_176,517,148,16963,0.030478099392796085
3687,18,p_177,519,144,16963,0.03059600306549549
3688,18,p_178,530,115,16963,0.031244473265342215
3689,18,p_179,545,69,16963,0.03212875081058775
3690,18,p_18,525,132,16963,0.030949714083593705
3691,18,p_180,562,24,16963,0.03313093202853269
3692,18,p_181,543,74,16963,0.03201084713788835
3693,18,p_182,548,57,16963,0.03230560631963686
3694,18,p_183,537,95,16963,0.03165713611979013
3695,18,p_184,540,85,16963,0.03183399162883924
3696,18,p_185,535,101,16963,0.031539232447090726
3697,18,p_186,550,50,16963,0.03242350999233626
3698,18,p_187,562,25,16963,0.03313093202853269
3699,18,p_188,512,164,16963,0.030183340211047575
3700,18,p_189,519,145,16963,0.03059600306549549
3701,18,p_19,560,27,16963,0.033013028355833286
3702,18,p_190,579,4,16963,0.03413311324647763
3703,18,p_191,547,61,16963,0.03224665448328715
3704,18,p_192,513,161,16963,0.030242292047397278
3705,18,p_193,574,7,16963,0.03383835406472912
3706,18,p_194,506,177,16963,0.02982962919294936
3707,18,p_195,584,3,16963,0.03442787242822614
3708,18,p_196,546,67,16963,0.032187702646937454
3709,18,p_197,519,146,16963,0.03059600306549549
3710,18,p_198,524,133,16963,0.030890762247244002
3711,18,p_199,551,47,16963,0.032482461828685964
3712,18,p_2,539,90,16963,0.03177503979248954
3713,18,p_20,485,196,16963,0.028591640629605612
3714,18,p_21,528,127,16963,0.03112656959264281
3715,18,p_22,530,116,16963,0.031244473265342215
3716,18,p_23,557,34,16963,0.032836172846784174
3717,18,p_24,523,134,16963,0.0308318104108943
3718,18,p_25,534,106,16963,0.03148028061074103
3719,18,p_26,490,194,16963,0.028886399811354123
3720,18,p_27,550,51,16963,0.03242350999233626
3721,18,p_28,529,120,16963,0.031185521428992512
3722,18,p_29,541,80,16963,0.03189294346518894
3723,18,p_3,567,12,16963,0.0334256912102812
3724,18,p_30,537,96,16963,0.03165713611979013
3725,18,p_31,530,117,16963,0.031244473265342215
3726,18,p_32,543,75,16963,0.03201084713788835
3727,18,p_33,510,170,16963,0.03006543653834817
3728,18,p_34,499,189,16963,0.029416966338501445
3729,18,p_35,513,162,16963,0.030242292047397278
3730,18,p_36,491,193,16963,0.028945351647703826
3731,18,p_37,556,36,16963,0.032777221010434475
3732,18,p_38,556,37,16963,0.032777221010434475
3733,18,p_39,553,39,16963,0.03260036550138537
3734,18,p_4,538,93,16963,0.03171608795613983
3735,18,p_40,512,165,16963,0.030183340211047575
3736,18,p_41,512,166,16963,0.030183340211047575
3737,18,p_42,531,113,16963,0.031303425101691915
3738,18,p_43,507,175,16963,0.029888581029299064
3739,18,p_44,544,72,16963,0.03206979897423805
3740,18,p_45,517,149,16963,0.030478099392796085
3741,18,p_46,550,52,16963,0.03242350999233626
3742,18,p_47,592,2,16963,0.034899487119023756
3743,18,p_48,548,58,16963,0.03230560631963686
3744,18,p_49,565,19,16963,0.0333077875375818
3745,18,p_5,529,121,16963,0.031185521428992512
3746,18,p_50,548,59,16963,0.03230560631963686
3747,18,p_51,517,150,16963,0.030478099392796085
3748,18,p_52,502,183,16963,0.02959382184755055
3749,18,p_53,552,43,16963,0.032541413665035664
3750,18,p_54,523,135,16963,0.0308318104108943
3751,18,p_55,523,136,16963,0.0308318104108943
3752,18,p_56,567,13,16963,0.0334256912102812
3753,18,p_57,535,102,16963,0.031539232447090726
3754,18,p_58,507,176,16963,0.029888581029299064
3755,18,p_59,482,197,16963,0.028414785120556504
3756,18,p_6,536,99,16963,0.03159818428344043
3757,18,p_60,545,70,16963,0.03212875081058775
3758,18,p_61,515,154,16963,0.03036019572009668
3759,18,p_62,521,140,16963,0.030713906738194893
3760,18,p_63,570,10,16963,0.03360254671933031
3761,18,p_64,535,103,16963,0.031539232447090726
3762,18,p_65,541,81,16963,0.03189294346518894
3763,18,p_66,529,122,16963,0.031185521428992512
3764,18,p_67,567,14,16963,0.0334256912102812
3765,18,p_68,519,147,16963,0.03059600306549549
3766,18,p_69,563,23,16963,0.03318988386488239
3767,18,p_7,540,86,16963,0.03183399162883924
3768,18,p_70,548,60,16963,0.03230560631963686
3769,18,p_71,551,48,16963,0.032482461828685964
3770,18,p_72,516,152,16963,0.030419147556446383
3771,18,p_73,547,62,16963,0.03224665448328715
3772,18,p_74,473,200,16963,0.027884218593409185
3773,18,p_75,511,169,16963,0.030124388374697872
3774,18,p_76,504,180,16963,0.029711725520249956
3775,18,p_77,500,187,16963,0.029475918174851148
3776,18,p_78,567,15,16963,0.0334256912102812
3777,18,p_79,578,5,16963,0.03407416141012792
3778,18,p_8,531,114,16963,0.031303425101691915
3779,18,p_80,553,40,16963,0.03260036550138537
3780,18,p_81,522,137,16963,0.030772858574544596
3781,18,p_82,520,143,16963,0.030654954901845194
3782,18,p_83,504,181,16963,0.029711725520249956
3783,18,p_84,517,151,16963,0.030478099392796085
3784,18,p_85,550,53,16963,0.03242350999233626
3785,18,p_86,537,97,16963,0.03165713611979013
3786,18,p_87,515,155,16963,0.03036019572009668
3787,18,p_88,529,123,16963,0.031185521428992512
3788,18,p_89,571,9,16963,0.03366149855568001
3789,18,p_9,534,107,16963,0.03148028061074103
3790,18,p_90,532,112,16963,0.03136237693804162
3791,18,p_91,553,41,16963,0.03260036550138537
3792,18,p_92,528,128,16963,0.03112656959264281
3793,18,p_93,544,73,16963,0.03206979897423805
3794,18,p_94,490,195,16963,0.028886399811354123
3795,18,p_95,565,20,16963,0.0333077875375818
3796,18,p_96,521,141,16963,0.030713906738194893
3797,18,p_97,550,54,16963,0.03242350999233626
3798,18,p_98,547,63,16963,0.03224665448328715
3799,18,p_99,560,28,16963,0.033013028355833286
3800,19,p_0,556,37,17011,0.03268473340779496
3801,19,p_1,521,149,17011,0.03062724119687261
3802,19,p_10,490,194,17011,0.02880489095291282
3803,19,p_100,530,120,17011,0.031156310622538357
3804,19,p_101,536,97,17011,0.03150902357298219
3805,19,p_102,543,75,17011,0.03192052201516666
3806,19,p_103,503,184,17011,0.02956910234554112
3807,19,p_104,546,60,17011,0.03209687849038857
3808,19,p_105,556,38,17011,0.03268473340779496
3809,19,p_106,527,128,17011,0.03097995414731644
3810,19,p_107,530,121,17011,0.031156310622538357
3811,19,p_108,525,136,17011,0.030862383163835164
3812,19,p_109,540,88,17011,0.03174416553994474
3813,19,p_11,526,132,17011,0.030921168655575804
3814,19,p_110,518,154,17011,0.030450884721650695
3815,19,p_111,523,145,17011,0.030744812180353888
3816,19,p_112,559,27,17011,0.03286108988301687
3817,19,p_113,505,179,17011,0.029686673329022396
3818,19,p_114,513,165,17011,0.030156957262947506
3819,19,p_115,511,168,17011,0.03003938627946623
3820,19,p_116,523,146,17011,0.030744812180353888
3821,19,p_117,532,112,17011,0.031273881606019634
3822,19,p_118,582,6,17011,0.034213156193051555
3823,19,p_119,531,117,17011,0.031215096114278997
3824,19,p_12,515,162,17011,0.030274528246428782
3825,19,p_120,524,142,17011,0.030803597672094528
3826,19,p_121,503,185,17011,0.02956910234554112
3827,19,p_122,543,76,17011,0.03192052201516666
3828,19,p_123,510,170,17011,0.02998060078772559
3829,19,p_124,561,22,17011,0.03297866086649815
3830,19,p_125,546,61,17011,0.03209687849038857
3831,19,p_126,522,148,17011,0.03068602668861325
3832,19,p_127,490,195,17011,0.02880489095291282
3833,19,p_128,587,4,17011,0.03450708365175475
3834,19,p_129,518,155,17011,0.030450884721650695
3835,19,p_13,516,161,17011,0.03033331373816942
3836,19,p_130,518,156,17011,0.030450884721650695
3837,19,p_131,585,5,17011,0.03438951266827347
3838,19,p_132,557,35,17011,0.0327435188995356
3839,19,p_133,536,98,17011,0.03150902357298219
3840,19,p_134,505,180,17011,0.029686673329022396
3841,19,p_135,502,186,17011,0.029510316853800483
3842,19,p_136,514,164,17011,0.030215742754688142
3843,19,p_137,531,118,17011,0.031215096114278997
3844,19,p_138,567,12,17011,0.03333137381694198
3845,19,p_139,524,143,17011,0.030803597672094528
3846,19,p_14,545,64,17011,0.03203809299864793
3847,19,p_140,526,133,17011,0.030921168655575804
3848,19,p_141,505,181,17011,0.029686673329022396
3849,19,p_142,548,52,17011,0.03221444947386985
3850,19,p_143,499,190,17011,0.029333960378578567
3851,19,p_144,561,23,17011,0.03297866086649815
3852,19,p_145,536,99,17011,0.03150902357298219
3853,19,p_146,545,65,17011,0.03203809299864793
3854,19,p_147,547,57,17011,0.03215566398212921
3855,19,p_148,538,93,17011,0.031626594556463467
3856,19,p_149,535,102,17011,0.03145023808124155
3857,19,p_15,551,47,17011,0.032390805949091765
3858,19,p_150,521,150,17011,0.03062724119687261
3859,19,p_151,544,71,17011,0.03197930750690729
3860,19,p_152,548,53,17011,0.03221444947386985
3861,19,p_153,559,28,17011,0.03286108988301687
3862,19,p_154,532,113,17011,0.031273881606019634
3863,19,p_155,530,122,17011,0.031156310622538357
3864,19,p_156,566,15,17011,0.03327258832520134
3865,19,p_157,545,66,17011,0.03203809299864793
3866,19,p_158,534,106,17011,0.031391452589500914
3867,19,p_159,553,42,17011,0.03250837693257304
3868,19,p_16,543,77,17011,0.03192052201516666
3869,19,p_160,529,124,17011,0.03109752513079772
3870,19,p_161,548,54,17011,0.03221444947386985
3871,19,p_162,515,163,17011,0.030274528246428782
3872,19,p_163,546,62,17011,0.03209687849038857
3873,19,p_164,566,16,17011,0.03327258832520134
3874,19,p_165,540,89,17011,0.03174416553994474
3875,19,p_166,547,58,17011,0.03215566398212921
3876,19,p_167,502,187,17011,0.029510316853800483
3877,19,p_168,530,123,17011,0.031156310622538357
3878,19,p_169,557,36,17011,0.0327435188995356
3879,19,p_17,501,188,17011,0.029451531362059843
3880,19,p_170,552,45,17011,0.032449591440832405
3881,19,p_171,554,41,17011,0.03256716242431368
3882,19,p_172,549,50,17011,0.032273234965610485
3883,19,p_173,535,103,17011,0.03145023808124155
3884,19,p_174,518,157,17011,0.030450884721650695
3885,19,p_175,543,78,17011,0.03192052201516666
3886,19,p_176,552,46,17011,0.032449591440832405
3887,19,p_177,556,39,17011,0.03268473340779496
3888,19,p_178,556,40,17011,0.03268473340779496
3889,19,p_179,529,125,17011,0.03109752513079772
3890,19,p_18,537,94,17011,0.03156780906472283
3891,19,p_180,525,137,17011,0.030862383163835164
3892,19,p_181,545,67,17011,0.03203809299864793
3893,19,p_182,591,3,17011,0.0347422256187173
3894,19,p_183,525,138,17011,0.030862383163835164
3895,19,p_184,525,139,17011,0.030862383163835164
3896,19,p_185,536,100,17011,0.03150902357298219
3897,19,p_186,513,166,17011,0.030156957262947506
3898,19,p_187,517,159,17011,0.03039209922991006
3899,19,p_188,489,197,17011,0.02874610546117218
3900,19,p_189,533,107,17011,0.031332667097760274
3901,19,p_19,504,183,17011,0.02962788783728176
3902,19,p_190,536,101,17011,0.03150902357298219
3903,19,p_191,566,17,17011,0.03327258832520134
3904,19,p_192,567,13,17011,0.03333137381694198
3905,19,p_193,490,196,17011,0.02880489095291282
3906,19,p_194,498,192,17011,0.029275174886837927
3907,19,p_195,560,25,17011,0.03291987537475751
3908,19,p_196,533,108,17011,0.031332667097760274
3909,19,p_197,518,158,17011,0.030450884721650695
3910,19,p_198,539,91,17011,0.031685380048204106
3911,19,p_199,523,147,17011,0.030744812180353888
3912,19,p_2,562,20,17011,0.033037446358238784
3913,19,p_20,510,171,17011,0.02998060078772559
3914,19,p_21,519,153,17011,0.030509670213391335
3915,19,p_22,537,95,17011,0.03156780906472283
3916,19,p_23,527,129,17011,0.03097995414731644
3917,19,p_24,560,26,17011,0.03291987537475751
3918,19,p_25,542,82,17011,0.03186173652342602
3919,19,p_26,558,32,17011,0.03280230439127623
3920,19,p_27,601,2,17011,0.03533008053612369
3921,19,p_28,572,7,17011,0.03362530127564517
3922,19,p_29,532,114,17011,0.031273881606019634
3923,19,p_3,472,199,17011,0.02774675210158133
3924,19,p_30,541,85,17011,0.03180295103168538
3925,19,p_31,539,92,17011,0.031685380048204106
3926,19,p_32,513,167,17011,0.030156957262947506
3927,19,p_33,546,63,17011,0.03209687849038857
3928,19,p_34,537,96,17011,0.03156780906472283
3929,19,p_35,559,29,17011,0.03286108988301687
3930,19,p_36,527,130,17011,0.03097995414731644
3931,19,p_37,532,115,17011,0.031273881606019634
3932,19,p_38,559,30,17011,0.03286108988301687
3933,19,p_39,559,31,17011,0.03286108988301687
3934,19,p_4,505,182,17011,0.029686673329022396
3935,19,p_40,547,59,17011,0.03215566398212921
3936,19,p_41,507,177,17011,0.029804244312503673
3937,19,p_42,510,172,17011,0.02998060078772559
3938,19,p_43,525,140,17011,0.030862383163835164
3939,19,p_44,564,19,17011,0.033155017341720064
3940,19,p_45,511,169,17011,0.03003938627946623
3941,19,p_46,510,173,17011,0.02998060078772559
3942,19,p_47,545,68,17011,0.03203809299864793
3943,19,p_48,540,90,17011,0.03174416553994474
3944,19,p_49,532,116,17011,0.031273881606019634
3945,19,p_5,553,43,17011,0.03250837693257304
3946,19,p_50,529,126,17011,0.03109752513079772
3947,19,p_51,548,55,17011,0.03221444947386985
3948,19,p_52,544,72,17011,0.03197930750690729
3949,19,p_53,541,86,17011,0.03180295103168538
3950,19,p_54,526,134,17011,0.030921168655575804
3951,19,p_55,535,104,17011,0.03145023808124155
3952,19,p_56,517,160,17011,0.03039209922991006
3953,19,p_57,561,24,17011,0.03297866086649815
3954,19,p_58,541,87,17011,0.03180295103168538
3955,19,p_59,526,135,17011,0.030921168655575804
3956,19,p_6,568,11,17011,0.03339015930868262
3957,19,p_60,525,141,17011,0.030862383163835164
3958,19,p_61,473,198,17011,0.02780553759332197
3959,19,p_62,535,105,17011,0.03145023808124155
3960,19,p_63,508,174,17011,0.029863029804244313
3961,19,p_64,542,83,17011,0.03186173652342602
3962,19,p_65,533,109,17011,0.031332667097760274
3963,19,p_66,507,178,17011,0.029804244312503673
3964,19,p_67,544,73,17011,0.03197930750690729
3965,19,p_68,520,152,17011,0.030568455705131975
3966,19,p_69,558,33,17011,0.03280230439127623
3967,19,p_7,499,191,17011,0.029333960378578567
3968,19,p_70,545,69,17011,0.03203809299864793
3969,19,p_71,571,9,17011,0.03356651578390453
3970,19,p_72,465,200,17011,0.02733525365939686
3971,19,p_73,508,175,17011,0.029863029804244313
3972,19,p_74,521,151,17011,0.03062724119687261
3973,19,p_75,548,56,17011,0.03221444947386985
3974,19,p_76,572,8,17011,0.03362530127564517
3975,19,p_77,550,49,17011,0.032332020457351125
3976,19,p_78,543,79,17011,0.03192052201516666
3977,19,p_79,567,14,17011,0.03333137381694198
3978,19,p_8,562,21,17011,0.033037446358238784
3979,19,p_80,533,110,17011,0.031332667097760274
3980,19,p_81,543,80,17011,0.03192052201516666
3981,19,p_82,549,51,17011,0.032273234965610485
3982,19,p_83,528,127,17011,0.03103873963905708
3983,19,p_84,611,1,17011,0.035917935453530066
3984,19,p_85,545,70,17011,0.03203809299864793
3985,19,p_86,494,193,17011,0.029040032919875374
3986,19,p_87,527,131,17011,0.03097995414731644
3987,19,p_88,544,74,17011,0.03197930750690729
3988,19,p_89,553,44,17011,0.03250837693257304
3989,19,p_9,558,34,17011,0.03280230439127623
3990,19,p_90,565,18,17011,0.033213802833460704
3991,19,p_91,551,48,17011,0.032390805949091765
3992,19,p_92,501,189,17011,0.029451531362059843
3993,19,p_93,543,81,17011,0.03192052201516666
3994,19,p_94,542,84,17011,0.03186173652342602
3995,19,p_95,524,144,17011,0.030803597672094528
3996,19,p_96,531,119,17011,0.031215096114278997
3997,19,p_97,571,10,17011,0.03356651578390453
3998,19,p_98,508,176,17011,0.029863029804244313
3999,19,p_99,533,111,17011,0.031332667097760274
4000,20,p_0,547,53,16896,0.03237452651515151
4001,20,p_1,502,177,16896,0.029711174242424244
4002,20,p_10,559,23,16896,0.033084753787878785
4003,20,p_100,522,125,16896,0.030894886363636364
4004,20,p_101,511,161,16896,0.030243844696969696
4005,20,p_102,500,181,16896,0.029592803030303032
4006,20,p_103,530,101,16896,0.031368371212121215
4007,20,p_104,553,33,16896,0.03272964015151515
4008,20,p_105,567,15,16896,0.03355823863636364
4009,20,p_106,539,71,16896,0.031901041666666664
4010,20,p_107,592,1,16896,0.035037878787878785
4011,20,p_108,530,102,16896,0.031368371212121215
4012,20,p_109,542,63,16896,0.03207859848484849
4013,20,p_11,524,121,16896,0.031013257575757576
4014,20,p_110,484,193,16896,0.028645833333333332
4015,20,p_111,500,182,16896,0.029592803030303032
4016,20,p_112,541,65,16896,0.03201941287878788
4017,20,p_113,489,190,16896,0.028941761363636364
4018,20,p_114,537,74,16896,0.031782670454545456
4019,20,p_115,515,146,16896,0.03048058712121212
4020,20,p_116,515,147,16896,0.03048058712121212
4021,20,p_117,548,45,16896,0.03243371212121212
4022,20,p_118,510,164,16896,0.030184659090909092
4023,20,p_119,528,108,16896,0.03125
4024,20,p_12,527,110,16896,0.031190814393939392
4025,20,p_120,548,46,16896,0.03243371212121212
4026,20,p_121,535,82,16896,0.03166429924242424
4027,20,p_122,510,165,16896,0.030184659090909092
4028,20,p_123,531,98,16896,0.031427556818181816
4029,20,p_124,541,66,16896,0.03201941287878788
4030,20,p_125,526,113,16896,0.031131628787878788
4031,20,p_126,534,88,16896,0.03160511363636364
4032,20,p_127,559,24,16896,0.033084753787878785
4033,20,p_128,559,25,16896,0.033084753787878785
4034,20,p_129,502,178,16896,0.029711174242424244
4035,20,p_13,522,126,16896,0.030894886363636364
4036,20,p_130,513,157,16896,0.030362215909090908
4037,20,p_131,528,109,16896,0.03125
4038,20,p_132,582,3,16896,0.03444602272727273
4039,20,p_133,544,60,16896,0.032196969696969696
4040,20,p_134,510,166,16896,0.030184659090909092
4041,20,p_135,568,13,16896,0.03361742424242424
4042,20,p_136,541,67,16896,0.03201941287878788
4043,20,p_137,535,83,16896,0.03166429924242424
4044,20,p_138,548,47,16896,0.03243371212121212
4045,20,p_139,529,105,16896,0.03130918560606061
4046,20,p_14,516,141,16896,0.030539772727272728
4047,20,p_140,489,191,16896,0.028941761363636364
4048,20,p_141,530,103,16896,0.031368371212121215
4049,20,p_142,535,84,16896,0.03166429924242424
4050,20,p_143,523,123,16896,0.030954071969696968
4051,20,p_144,482,194,16896,0.02852746212121212
4052,20,p_145,546,57,16896,0.03231534090909091
4053,20,p_146,535,85,16896,0.03166429924242424
4054,20,p_147,514,153,16896,0.030421401515151516
4055,20,p_148,560,21,16896,0.03314393939393939
4056,20,p_149,508,170,16896,0.03006628787878788
4057,20,p_15,502,179,16896,0.029711174242424244
4058,20,p_150,568,14,16896,0.03361742424242424
4059,20,p_151,565,17,16896,0.033439867424242424
4060,20,p_152,532,94,16896,0.031486742424242424
4061,20,p_153,526,114,16896,0.031131628787878788
4062,20,p_154,555,31,16896,0.03284801136363636
4063,20,p_155,505,174,16896,0.02988873106060606
4064,20,p_156,513,158,16896,0.030362215909090908
4065,20,p_157,527,111,16896,0.031190814393939392
4066,20,p_158,524,122,16896,0.031013257575757576
4067,20,p_159,511,162,16896,0.030243844696969696
4068,20,p_16,556,28,16896,0.03290719696969697
4069,20,p_160,541,68,16896,0.03201941287878788
4070,20,p_161,510,167,16896,0.030184659090909092
4071,20,p_162,478,197,16896,0.028290719696969696
4072,20,p_163,542,64,16896,0.03207859848484849
4073,20,p_164,570,9,16896,0.033735795454545456
4074,20,p_165,551,37,16896,0.032611268939393936
4075,20,p_166,504,175,16896,0.029829545454545456
4076,20,p_167,547,54,16896,0.03237452651515151
4077,20,p_168,569,10,16896,0.03367660984848485
4078,20,p_169,523,124,16896,0.030954071969696968
4079,20,p_17,548,48,16896,0.03243371212121212
4080,20,p_170,508,171,16896,0.03006628787878788
4081,20,p_171,552,35,16896,0.032670454545454544
4082,20,p_172,507,172,16896,0.030007102272727272
4083,20,p_173,548,49,16896,0.03243371212121212
4084,20,p_174,547,55,16896,0.03237452651515151
4085,20,p_175,545,59,16896,0.032256155303030304
4086,20,p_176,516,142,16896,0.030539772727272728
4087,20,p_177,495,186,16896,0.029296875
4088,20,p_178,532,95,16896,0.031486742424242424
4089,20,p_179,526,115,16896,0.031131628787878788
4090,20,p_18,515,148,16896,0.03048058712121212
4091,20,p_180,514,154,16896,0.030421401515151516
4092,20,p_181,554,32,16896,0.03278882575757576
4093,20,p_182,513,159,16896,0.030362215909090908
4094,20,p_183,553,34,16896,0.03272964015151515
4095,20,p_184,511,163,16896,0.030243844696969696
4096,20,p_185,491,189,16896,0.029060132575757576
4097,20,p_186,531,99,16896,0.031427556818181816
4098,20,p_187,510,168,16896,0.030184659090909092
4099,20,p_188,532,96,16896,0.031486742424242424
4100,20,p_189,515,149,16896,0.03048058712121212
4101,20,p_19,518,138,16896,0.03065814393939394
4102,20,p_190,520,133,16896,0.030776515151515152
4103,20,p_191,551,38,16896,0.032611268939393936
4104,20,p_192,527,112,16896,0.031190814393939392
4105,20,p_193,516,143,16896,0.030539772727272728
4106,20,p_194,540,70,16896,0.03196022727272727
4107,20,p_195,538,72,16896,0.031841856060606064
4108,20,p_196,569,11,16896,0.03367660984848485
4109,20,p_197,556,29,16896,0.03290719696969697
4110,20,p_198,530,104,16896,0.031368371212121215
4111,20,p_199,517,140,16896,0.030598958333333332
4112,20,p_2,569,12,16896,0.03367660984848485
4113,20,p_20,535,86,16896,0.03166429924242424
4114,20,p_21,525,116,16896,0.03107244318181818
4115,20,p_22,520,134,16896,0.030776515151515152
4116,20,p_23,472,199,16896,0.02793560606060606
4117,20,p_24,550,40,16896,0.032552083333333336
4118,20,p_25,521,130,16896,0.030835700757575756
4119,20,p_26,537,75,16896,0.031782670454545456
4120,20,p_27,521,131,16896,0.030835700757575756
4121,20,p_28,541,69,16896,0.03201941287878788
4122,20,p_29,513,160,16896,0.030362215909090908
4123,20,p_3,559,26,16896,0.033084753787878785
4124,20,p_30,498,184,16896,0.02947443181818182
4125,20,p_31,493,187,16896,0.029178503787878788
4126,20,p_32,556,30,16896,0.03290719696969697
4127,20,p_33,546,58,16896,0.03231534090909091
4128,20,p_34,543,62,16896,0.03213778409090909
4129,20,p_35,577,4,16896,0.034150094696969696
4130,20,p_36,547,56,16896,0.03237452651515151
4131,20,p_37,535,87,16896,0.03166429924242424
4132,20,p_38,560,22,16896,0.03314393939393939
4133,20,p_39,520,135,16896,0.030776515151515152
4134,20,p_4,504,176,16896,0.029829545454545456
4135,20,p_40,562,20,16896,0.03326231060606061
4136,20,p_41,575,5,16896,0.03403172348484849
4137,20,p_42,552,36,16896,0.032670454545454544
4138,20,p_43,550,41,16896,0.032552083333333336
4139,20,p_44,516,144,16896,0.030539772727272728
4140,20,p_45,520,136,16896,0.030776515151515152
4141,20,p_46,563,19,16896,0.033321496212121215
4142,20,p_47,473,198,16896,0.027994791666666668
4143,20,p_48,510,169,16896,0.030184659090909092
4144,20,p_49,488,192,16896,0.028882575757575756
4145,20,p_5,529,106,16896,0.03130918560606061
4146,20,p_50,537,76,16896,0.031782670454545456
4147,20,p_51,514,155,16896,0.030421401515151516
4148,20,p_52,550,42,16896,0.032552083333333336
4149,20,p_53,534,89,16896,0.03160511363636364
4150,20,p_54,551,39,16896,0.032611268939393936
4151,20,p_55,514,156,16896,0.030421401515151516
4152,20,p_56,519,137,16896,0.030717329545454544
4153,20,p_57,587,2,16896,0.03474195075757576
4154,20,p_58,537,77,16896,0.031782670454545456
4155,20,p_59,536,80,16896,0.03172348484848485
4156,20,p_6,531,100,16896,0.031427556818181816
4157,20,p_60,559,27,16896,0.033084753787878785
4158,20,p_61,481,196,16896,0.028468276515151516
4159,20,p_62,548,50,16896,0.03243371212121212
4160,20,p_63,549,43,16896,0.03249289772727273
4161,20,p_64,537,78,16896,0.031782670454545456
4162,20,p_65,459,200,16896,0.02716619318181818
4163,20,p_66,502,180,16896,0.029711174242424244
4164,20,p_67,515,150,16896,0.03048058712121212
4165,20,p_68,482,195,16896,0.02852746212121212
4166,20,p_69,499,183,16896,0.029533617424242424
4167,20,p_7,516,145,16896,0.030539772727272728
4168,20,p_70,522,127,16896,0.030894886363636364
4169,20,p_71,518,139,16896,0.03065814393939394
4170,20,p_72,525,117,16896,0.03107244318181818
4171,20,p_73,525,118,16896,0.03107244318181818
4172,20,p_74,537,79,16896,0.031782670454545456
4173,20,p_75,533,91,16896,0.03154592803030303
4174,20,p_76,532,97,16896,0.031486742424242424
4175,20,p_77,498,185,16896,0.02947443181818182
4176,20,p_78,538,73,16896,0.031841856060606064
4177,20,p_79,548,51,16896,0.03243371212121212
4178,20,p_8,573,7,16896,0.03391335227272727
4179,20,p_80,525,119,16896,0.03107244318181818
4180,20,p_81,515,151,16896,0.03048058712121212
4181,20,p_82,534,90,16896,0.03160511363636364
4182,20,p_83,573,8,16896,0.03391335227272727
4183,20,p_84,565,18,16896,0.033439867424242424
4184,20,p_85,493,188,16896,0.029178503787878788
4185,20,p_86,522,128,16896,0.030894886363636364
4186,20,p_87,533,92,16896,0.03154592803030303
4187,20,p_88,521,132,16896,0.030835700757575756
4188,20,p_89,507,173,16896,0.030007102272727272
4189,20,p_9,522,129,16896,0.030894886363636364
4190,20,p_90,515,152,16896,0.03048058712121212
4191,20,p_91,566,16,16896,0.03349905303030303
4192,20,p_92,574,6,16896,0.03397253787878788
4193,20,p_93,525,120,16896,0.03107244318181818
4194,20,p_94,529,107,16896,0.03130918560606061
4195,20,p_95,533,93,16896,0.03154592803030303
4196,20,p_96,544,61,16896,0.032196969696969696
4197,20,p_97,548,52,16896,0.03243371212121212
4198,20,p_98,536,81,16896,0.03172348484848485
4199,20,p_99,549,44,16896,0.03249289772727273
4200,21,p_0,559,26,16989,0.032903643534051445
4201,21,p_1,556,32,16989,0.03272705868503149
4202,21,p_10,588,1,16989,0.034610630407911
4203,21,p_100,552,44,16989,0.032491612219671555
4204,21,p_101,502,186,16989,0.02954853140267232
4205,21,p_102,575,3,16989,0.0338454293954912
4206,21,p_103,553,38,16989,0.032550473836011534
4207,21,p_104,568,8,16989,0.03343339808111131
4208,21,p_105,560,24,16989,0.03296250515039143
4209,21,p_106,553,39,16989,0.032550473836011534
4210,21,p_107,512,172,16989,0.030137147566072164
